,Student_ID,Action_Types,Action_Time,Cur_Proficiency
824,072,AT53,58,"{0: 4, 1: 1, 4: 3}"
825,072,AT64,11,"{0: 4, 1: 2, 3: 2}"
826,072,AT55,7,"{2: 2, 4: 3}"
827,072,25,30,
828,072,15,13,
829,072,AT58,17,"{0: 4, 1: 2, 2: 4}"
830,072,8,35,
831,072,6,31,
832,072,Final Exam,90,"[4, 3, 4, 4, 4]"
833,073,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
834,073,14,20,
835,073,49,17,
836,073,41,45,
837,073,32,13,
838,073,15,2,
839,073,AT57,5,"{1: 4, 2: 4}"
840,073,9,18,
841,073,AT63,55,"{0: 0, 3: 0, 4: 3}"
842,073,24,18,
843,073,21,45,
844,073,12,8,
845,073,AT66,1,"{1: 4, 2: 4, 3: 3, 4: 4}"
846,073,4,8,
847,073,Final Exam,90,"[0, 4, 4, 4, 4]"
848,074,Prior Assessment Test,90,"[0, 1, 4, 1, 1]"
849,074,8,15,
850,074,1,2,
851,074,AT51,1,"{2: 4, 3: 3}"
852,074,AT66,7,"{1: 2, 2: 4, 3: 4, 4: 1}"
853,074,AT52,52,"{1: 3, 2: 4}"
854,074,AT64,35,"{0: 0, 1: 4, 3: 4}"
855,074,Final Exam,90,"[0, 4, 4, 4, 1]"
856,075,Prior Assessment Test,90,"[1, 1, 0, 2, 0]"
857,075,AT51,12,"{2: 0, 3: 3}"
858,075,AT63,1,"{0: 1, 3: 3, 4: 1}"
859,075,40,55,
860,075,25,11,
861,075,AT68,4,"{0: 1, 2: 0, 3: 4, 4: 4}"
862,075,44,11,
863,075,AT65,1,"{0: 1, 1: 3, 4: 4}"
864,075,39,1,
865,075,AT68,41,"{0: 1, 2: 1, 3: 4, 4: 4}"
866,075,39,56,
867,075,Final Exam,90,"[1, 4, 4, 4, 4]"
868,076,Prior Assessment Test,90,"[1, 1, 4, 1, 1]"
869,076,AT57,56,"{1: 2, 2: 4}"
870,076,AT51,8,"{2: 4, 3: 2}"
871,076,27,55,
872,076,Final Exam,90,"[1, 2, 4, 2, 2]"
873,077,Prior Assessment Test,90,"[1, 0, 1, 1, 2]"
874,077,34,3,
875,077,4,1,
876,077,AT68,17,"{0: 1, 2: 2, 3: 4, 4: 3}"
877,077,31,1,
878,077,AT51,32,"{2: 4, 3: 4}"
879,077,47,14,
880,077,AT53,30,"{0: 2, 1: 1, 4: 4}"
881,077,3,47,
882,077,Final Exam,90,"[2, 2, 4, 4, 4]"
883,078,Prior Assessment Test,90,"[0, 0, 2, 0, 1]"
884,078,AT53,16,"{0: 0, 1: 1, 4: 1}"
885,078,44,39,
886,078,46,37,
887,078,46,47,
888,078,40,9,
889,078,12,11,
890,078,27,2,
891,078,AT55,3,"{2: 4, 4: 4}"
892,078,21,13,
893,078,1,52,
894,078,Final Exam,90,"[0, 4, 4, 2, 4]"
895,079,Prior Assessment Test,90,"[0, 0, 2, 0, 2]"
896,079,45,50,
897,079,43,29,
898,079,31,11,
899,079,9,24,
900,079,AT53,15,"{0: 0, 1: 1, 4: 4}"
901,079,AT52,19,"{1: 2, 2: 4}"
902,079,49,38,
903,079,AT60,51,"{0: 0, 1: 4, 2: 4}"
904,079,Final Exam,90,"[0, 4, 4, 0, 4]"
905,080,Prior Assessment Test,90,"[1, 1, 1, 4, 1]"
906,080,39,34,
907,080,39,5,
908,080,10,23,
909,080,Final Exam,90,"[1, 2, 3, 4, 3]"
910,081,Prior Assessment Test,90,"[0, 0, 1, 0, 0]"
911,081,44,9,
912,081,43,11,
913,081,40,35,
914,081,44,7,
915,081,32,34,
916,081,46,41,
917,081,49,19,
918,081,31,16,
919,081,39,18,
920,081,18,30,
921,081,17,1,
922,081,36,29,
923,081,AT64,28,"{0: 4, 1: 4, 3: 0}"
924,081,Final Exam,90,"[4, 4, 4, 1, 4]"
925,082,Prior Assessment Test,90,"[1, 1, 3, 1, 1]"
926,082,45,18,
927,082,8,37,
928,082,44,42,
929,082,47,51,
930,082,6,3,
931,082,AT57,56,"{1: 3, 2: 4}"
932,082,19,53,
933,082,0,13,
934,082,41,38,
935,082,10,22,
936,082,AT68,49,"{0: 3, 2: 4, 3: 4, 4: 4}"
937,082,14,3,
938,082,Final Exam,90,"[4, 4, 4, 4, 4]"
939,083,Prior Assessment Test,90,"[1, 0, 0, 4, 0]"
940,083,AT53,34,"{0: 1, 1: 1, 4: 0}"
941,083,AT64,23,"{0: 1, 1: 4, 3: 4}"
942,083,17,13,
943,083,AT64,24,"{0: 3, 1: 4, 3: 4}"
944,083,AT65,29,"{0: 3, 1: 4, 4: 1}"
945,083,26,53,
946,083,AT65,60,"{0: 4, 1: 4, 4: 2}"
947,083,AT68,48,"{0: 4, 2: 1, 3: 4, 4: 2}"
948,083,AT65,3,"{0: 4, 1: 4, 4: 3}"
949,083,28,57,
950,083,Final Exam,90,"[4, 4, 1, 4, 4]"
951,084,Prior Assessment Test,90,"[1, 2, 1, 1, 3]"
952,084,AT52,53,"{1: 3, 2: 1}"
953,084,4,29,
954,084,18,13,
955,084,30,18,
956,084,48,11,
957,084,1,1,
958,084,34,2,
959,084,Final Exam,90,"[4, 3, 1, 4, 4]"
960,085,Prior Assessment Test,90,"[0, 3, 0, 0, 0]"
961,085,40,21,
962,085,39,35,
963,085,22,52,
964,085,17,3,
965,085,32,40,
966,085,39,47,
967,085,45,16,
968,085,32,60,
969,085,9,49,
970,085,14,34,
971,085,36,39,
972,085,Final Exam,90,"[4, 4, 4, 1, 4]"
973,086,Prior Assessment Test,90,"[1, 0, 1, 1, 2]"
974,086,43,50,
975,086,1,31,
976,086,48,7,
977,086,0,9,
978,086,3,20,
979,086,4,50,
980,086,1,38,
981,086,11,21,
982,086,23,53,
983,086,AT63,56,"{0: 4, 3: 4, 4: 4}"
984,086,AT67,53,"{0: 4, 2: 4, 3: 4, 4: 4}"
985,086,32,33,
986,086,11,16,
987,086,Final Exam,90,"[4, 3, 4, 4, 4]"
988,087,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
989,087,43,49,
990,087,14,1,
991,087,44,3,
992,087,32,17,
993,087,AT65,4,"{0: 1, 1: 4, 4: 2}"
994,087,AT65,3,"{0: 3, 1: 4, 4: 2}"
995,087,5,6,
996,087,45,59,
997,087,AT55,60,"{2: 3, 4: 3}"
998,087,Final Exam,90,"[4, 4, 3, 1, 3]"
999,088,Prior Assessment Test,90,"[1, 0, 0, 1, 0]"
1000,088,44,5,
1001,088,17,15,
1002,088,45,1,
1003,088,38,29,
1004,088,AT52,50,"{1: 2, 2: 4}"
1005,088,AT59,34,"{0: 1, 4: 1}"
1006,088,46,60,
1007,088,AT64,30,"{0: 1, 1: 3, 3: 1}"
1008,088,AT63,11,"{0: 1, 3: 1, 4: 3}"
1009,088,17,6,
1010,088,12,4,
1011,088,Final Exam,90,"[2, 3, 4, 1, 4]"
1012,089,Prior Assessment Test,90,"[0, 1, 1, 1, 0]"
1013,089,AT52,48,"{1: 2, 2: 2}"
1014,089,32,34,
1015,089,1,34,
1016,089,40,47,
1017,089,AT51,52,"{2: 4, 3: 3}"
1018,089,Final Exam,90,"[1, 3, 4, 3, 1]"
1019,090,Prior Assessment Test,90,"[1, 0, 1, 0, 1]"
1020,090,47,7,
1021,090,40,22,
1022,090,44,44,
1023,090,AT65,24,"{0: 1, 1: 2, 4: 2}"
1024,090,44,52,
1025,090,49,31,
1026,090,15,1,
1027,090,15,5,
1028,090,38,8,
1029,090,17,43,
1030,090,31,35,
1031,090,12,38,
1032,090,AT58,3,"{0: 4, 1: 4, 2: 4}"
1033,090,Final Exam,90,"[4, 4, 4, 0, 4]"
1034,091,Prior Assessment Test,90,"[0, 0, 1, 0, 0]"
1035,091,40,1,
1036,091,26,24,
1037,091,40,24,
1038,091,AT55,17,"{2: 2, 4: 4}"
1039,091,48,47,
1040,091,45,1,
1041,091,39,23,
1042,091,AT53,26,"{0: 3, 1: 1, 4: 4}"
1043,091,41,28,
1044,091,Final Exam,90,"[4, 1, 4, 0, 4]"
1045,092,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
1046,092,AT65,12,"{0: 0, 1: 2, 4: 0}"
1047,092,47,13,
1048,092,15,8,
1049,092,21,3,
1050,092,AT59,55,"{0: 0, 4: 1}"
1051,092,47,1,
1052,092,AT57,1,"{1: 2, 2: 4}"
1053,092,21,11,
1054,092,17,45,
1055,092,48,48,
1056,092,0,5,
1057,092,AT58,28,"{0: 4, 1: 4, 2: 4}"
1058,092,Final Exam,90,"[4, 4, 4, 1, 2]"
1059,093,Prior Assessment Test,90,"[1, 1, 1, 0, 4]"
1060,093,22,41,
1061,093,0,20,
1062,093,41,24,
1063,093,1,36,
1064,093,AT63,50,"{0: 4, 3: 2, 4: 4}"
1065,093,37,16,
1066,093,34,54,
1067,093,Final Exam,90,"[4, 1, 2, 4, 4]"
1068,094,Prior Assessment Test,90,"[2, 1, 0, 1, 1]"
1069,094,17,28,
1070,094,12,5,
1071,094,46,1,
1072,094,25,32,
1073,094,36,41,
1074,094,AT52,2,"{1: 3, 2: 2}"
1075,094,10,11,
1076,094,AT62,1,"{0: 2, 2: 3, 3: 3}"
1077,094,AT67,1,"{0: 3, 2: 3, 3: 3, 4: 4}"
1078,094,11,12,
1079,094,14,44,
1080,094,46,28,
1081,094,5,48,
1082,094,Final Exam,90,"[4, 4, 4, 4, 4]"
1083,095,Prior Assessment Test,90,"[1, 0, 1, 0, 1]"
1084,095,47,25,
1085,095,41,5,
1086,095,44,6,
1087,095,41,9,
1088,095,0,52,
1089,095,47,45,
1090,095,28,51,
1091,095,AT58,59,"{0: 4, 1: 4, 2: 3}"
1092,095,48,56,
1093,095,43,31,
1094,095,27,4,
1095,095,Final Exam,90,"[4, 4, 4, 0, 4]"
1096,096,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
1097,096,43,1,
1098,096,40,13,
1099,096,31,41,
1100,096,12,18,
1101,096,12,42,
1102,096,AT68,1,"{0: 1, 2: 4, 3: 3, 4: 4}"
1103,096,26,34,
1104,096,Final Exam,90,"[2, 0, 4, 3, 4]"
1105,097,Prior Assessment Test,90,"[3, 1, 1, 2, 1]"
1106,097,43,40,
1107,097,0,6,
1108,097,AT65,3,"{0: 3, 1: 1, 4: 3}"
1109,097,20,24,
1110,097,30,15,
1111,097,Final Exam,90,"[3, 1, 2, 3, 4]"
1112,098,Prior Assessment Test,90,"[0, 0, 1, 1, 0]"
1113,098,40,19,
1114,098,40,19,
1115,098,0,17,
1116,098,47,9,
1117,098,25,43,
1118,098,AT53,31,"{0: 1, 1: 1, 4: 4}"
1119,098,45,50,
1120,098,45,16,
1121,098,23,60,
1122,098,23,4,
1123,098,44,8,
1124,098,AT51,33,"{2: 4, 3: 4}"
1125,098,Final Exam,90,"[1, 3, 4, 4, 4]"
1126,099,Prior Assessment Test,90,"[1, 2, 1, 2, 1]"
1127,099,AT52,40,"{1: 3, 2: 1}"
1128,099,39,17,
1129,099,38,14,
1130,099,0,32,
1131,099,34,41,
1132,099,Final Exam,90,"[4, 4, 4, 2, 1]"
1133,100,Prior Assessment Test,90,"[1, 0, 2, 0, 0]"
1134,100,44,14,
1135,100,45,31,
1136,100,38,11,
1137,100,39,3,
1138,100,38,15,
1139,100,28,19,
1140,100,5,27,
1141,100,19,42,
1142,100,AT65,19,"{0: 4, 1: 4, 4: 1}"
1143,100,23,22,
1144,100,24,39,
1145,100,AT65,14,"{0: 4, 1: 4, 4: 4}"
1146,100,Final Exam,90,"[4, 4, 4, 0, 4]"
1147,101,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
1148,101,26,2,
1149,101,0,7,
1150,101,31,32,
1151,101,18,40,
1152,101,47,57,
1153,101,AT56,7,"{0: 4, 2: 3}"
1154,101,26,20,
1155,101,AT55,4,"{2: 4, 4: 4}"
1156,101,21,9,
1157,101,35,20,
1158,101,41,36,
1159,101,49,34,
1160,101,32,35,
1161,101,Final Exam,90,"[4, 3, 4, 2, 4]"
1162,102,Prior Assessment Test,90,"[0, 2, 1, 1, 2]"
1163,102,39,25,
1164,102,1,5,
1165,102,6,4,
1166,102,AT64,6,"{0: 0, 1: 4, 3: 4}"
1167,102,34,14,
1168,102,0,3,
1169,102,1,4,
1170,102,Final Exam,90,"[0, 4, 3, 4, 4]"
1171,103,Prior Assessment Test,90,"[0, 0, 0, 0, 0]"
1172,103,44,17,
1173,103,31,3,
1174,103,AT65,35,"{0: 0, 1: 2, 4: 1}"
1175,103,44,15,
1176,103,39,12,
1177,103,39,16,
1178,103,32,10,
1179,103,9,37,
1180,103,18,13,
1181,103,12,15,
1182,103,45,57,
1183,103,AT55,20,"{2: 4, 4: 4}"
1184,103,Final Exam,90,"[1, 4, 4, 0, 4]"
1185,104,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
1186,104,40,5,
1187,104,AT65,36,"{0: 1, 1: 2, 4: 2}"
1188,104,8,27,
1189,104,44,44,
1190,104,25,15,
1191,104,26,28,
1192,104,44,42,
1193,104,14,30,
1194,104,36,1,
1195,104,39,2,
1196,104,39,24,
1197,104,AT58,15,"{0: 4, 1: 4, 2: 4}"
1198,104,21,46,
1199,104,Final Exam,90,"[4, 4, 4, 1, 4]"
1200,105,Prior Assessment Test,90,"[0, 0, 2, 0, 1]"
1201,105,AT55,1,"{2: 3, 4: 1}"
1202,105,32,41,
1203,105,45,30,
1204,105,24,28,
1205,105,AT55,41,"{2: 4, 4: 4}"
1206,105,39,40,
1207,105,AT52,49,"{1: 2, 2: 4}"
1208,105,21,54,
1209,105,3,56,
1210,105,10,6,
1211,105,Final Exam,90,"[0, 4, 4, 4, 4]"
1212,106,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
1213,106,AT65,1,"{0: 0, 1: 2, 4: 1}"
1214,106,9,7,
1215,106,AT52,18,"{1: 4, 2: 1}"
1216,106,1,32,
1217,106,AT69,2,"{3: 2, 4: 3}"
1218,106,26,47,
1219,106,AT51,33,"{2: 1, 3: 3}"
1220,106,6,10,
1221,106,2,23,
1222,106,32,9,
1223,106,Final Exam,90,"[1, 4, 2, 4, 4]"
1224,107,Prior Assessment Test,90,"[1, 2, 2, 0, 1]"
1225,107,9,46,
1226,107,39,1,
1227,107,15,36,
1228,107,47,4,
1229,107,21,17,
1230,107,Final Exam,90,"[2, 4, 4, 1, 4]"
1231,108,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
1232,108,26,47,
1233,108,40,57,
1234,108,48,31,
1235,108,49,39,
1236,108,26,47,
1237,108,39,2,
1238,108,0,50,
1239,108,18,5,
1240,108,44,35,
1241,108,39,14,
1242,108,Final Exam,90,"[4, 4, 2, 1, 4]"
1243,109,Prior Assessment Test,90,"[1, 0, 1, 1, 0]"
1244,109,34,10,
1245,109,6,20,
1246,109,AT51,12,"{2: 2, 3: 3}"
1247,109,AT53,43,"{0: 1, 1: 1, 4: 0}"
1248,109,4,21,
1249,109,49,13,
1250,109,AT64,38,"{0: 1, 1: 3, 3: 4}"
1251,109,AT65,1,"{0: 3, 1: 3, 4: 0}"
1252,109,40,21,
1253,109,31,50,
1254,109,AT52,13,"{1: 3, 2: 3}"
1255,109,AT66,41,"{1: 3, 2: 4, 3: 4, 4: 1}"
1256,109,20,9,
1257,109,AT53,2,"{0: 4, 1: 4, 4: 2}"
1258,109,Final Exam,90,"[4, 4, 4, 4, 2]"
1259,110,Prior Assessment Test,90,"[1, 0, 0, 0, 0]"
1260,110,21,17,
1261,110,26,46,
1262,110,AT63,20,"{0: 1, 3: 0, 4: 3}"
1263,110,25,54,
1264,110,44,15,
1265,110,AT53,6,"{0: 1, 1: 2, 4: 4}"
1266,110,26,41,
1267,110,44,35,
1268,110,39,7,
1269,110,47,29,
1270,110,39,23,
1271,110,46,21,
1272,110,Final Exam,90,"[4, 4, 4, 0, 4]"
1273,111,Prior Assessment Test,90,"[1, 0, 0, 2, 1]"
1274,111,44,3,
1275,111,40,15,
1276,111,AT66,2,"{1: 1, 2: 0, 3: 4, 4: 2}"
1277,111,26,4,
1278,111,AT64,5,"{0: 1, 1: 3, 3: 4}"
1279,111,3,30,
1280,111,23,53,
1281,111,Final Exam,90,"[1, 4, 0, 4, 4]"
1282,112,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
1283,112,44,5,
1284,112,12,46,
1285,112,AT51,50,"{2: 1, 3: 2}"
1286,112,47,54,
1287,112,AT65,2,"{0: 2, 1: 1, 4: 3}"
1288,112,49,8,
1289,112,AT68,1,"{0: 3, 2: 1, 3: 2, 4: 3}"
1290,112,AT64,16,"{0: 3, 1: 3, 3: 2}"
1291,112,18,33,
1292,112,17,46,
1293,112,Final Exam,90,"[3, 4, 2, 2, 3]"
1294,113,Prior Assessment Test,90,"[1, 1, 1, 3, 3]"
1295,113,AT53,19,"{0: 1, 1: 1, 4: 4}"
1296,113,AT52,37,"{1: 2, 2: 2}"
1297,113,8,46,
1298,113,22,28,
1299,113,35,31,
1300,113,10,54,
1301,113,26,48,
1302,113,17,7,
1303,113,Final Exam,90,"[4, 4, 4, 4, 4]"
1304,114,Prior Assessment Test,90,"[2, 1, 0, 1, 0]"
1305,114,44,20,
1306,114,31,8,
1307,114,8,10,
1308,114,27,20,
1309,114,AT53,32,"{0: 2, 1: 3, 4: 2}"
1310,114,AT51,7,"{2: 0, 3: 4}"
1311,114,31,42,
1312,114,AT66,57,"{1: 4, 2: 0, 3: 4, 4: 3}"
1313,114,48,16,
1314,114,26,31,
1315,114,39,51,
1316,114,32,3,
1317,114,46,35,
1318,114,33,39,
1319,114,Final Exam,90,"[4, 4, 4, 4, 4]"
1320,115,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
1321,115,39,2,
1322,115,44,20,
1323,115,44,15,
1324,115,31,2,
1325,115,49,32,
1326,115,9,27,
1327,115,40,38,
1328,115,19,1,
1329,115,0,6,
1330,115,21,24,
1331,115,14,1,
1332,115,Final Exam,90,"[3, 4, 4, 1, 4]"
1333,116,Prior Assessment Test,90,"[1, 1, 1, 0, 0]"
1334,116,AT65,43,"{0: 1, 1: 2, 4: 0}"
1335,116,AT52,27,"{1: 3, 2: 1}"
1336,116,39,43,
1337,116,43,11,
1338,116,21,28,
1339,116,49,51,
1340,116,15,5,
1341,116,26,50,
1342,116,46,3,
1343,116,46,28,
1344,116,10,7,
1345,116,AT56,54,"{0: 4, 2: 4}"
1346,116,Final Exam,90,"[4, 4, 4, 0, 4]"
1347,117,Prior Assessment Test,90,"[0, 1, 2, 1, 0]"
1348,117,AT52,1,"{1: 4, 2: 2}"
1349,117,34,48,
1350,117,49,50,
1351,117,19,13,
1352,117,40,20,
1353,117,AT51,21,"{2: 4, 3: 2}"
1354,117,AT55,50,"{2: 4, 4: 4}"
1355,117,26,46,
1356,117,26,31,
1357,117,Final Exam,90,"[3, 4, 4, 2, 4]"
1358,118,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
1359,118,40,17,
1360,118,25,36,
1361,118,44,22,
1362,118,AT65,3,"{0: 1, 1: 3, 4: 4}"
1363,118,AT68,60,"{0: 1, 2: 1, 3: 1, 4: 4}"
1364,118,22,1,
1365,118,AT53,27,"{0: 2, 1: 4, 4: 4}"
1366,118,AT62,13,"{0: 2, 2: 1, 3: 2}"
1367,118,4,52,
1368,118,Final Exam,90,"[2, 4, 2, 2, 4]"
1369,119,Prior Assessment Test,90,"[0, 0, 2, 1, 1]"
1370,119,14,14,
1371,119,4,19,
1372,119,32,37,
1373,119,1,42,
1374,119,39,4,
1375,119,15,30,
1376,119,21,3,
1377,119,44,23,
1378,119,Final Exam,90,"[1, 3, 4, 2, 2]"
1379,120,Prior Assessment Test,90,"[1, 0, 2, 1, 3]"
1380,120,48,34,
1381,120,AT55,26,"{2: 4, 4: 4}"
1382,120,AT53,50,"{0: 1, 1: 1, 4: 4}"
1383,120,39,5,
1384,120,0,25,
1385,120,23,1,
1386,120,10,46,
1387,120,3,38,
1388,120,6,11,
1389,120,27,26,
1390,120,33,33,
1391,120,Final Exam,90,"[4, 4, 4, 4, 4]"
1392,121,Prior Assessment Test,90,"[0, 0, 0, 1, 3]"
1393,121,48,38,
1394,121,AT68,1,"{0: 0, 2: 0, 3: 2, 4: 4}"
1395,121,3,57,
1396,121,3,23,
1397,121,23,23,
1398,121,44,12,
1399,121,3,59,
1400,121,Final Exam,90,"[0, 4, 1, 4, 4]"
1401,122,Prior Assessment Test,90,"[0, 2, 2, 0, 0]"
1402,122,AT59,5,"{0: 0, 4: 1}"
1403,122,AT62,12,"{0: 0, 2: 3, 3: 0}"
1404,122,45,60,
1405,122,40,11,
1406,122,24,1,
1407,122,AT52,14,"{1: 3, 2: 4}"
1408,122,26,3,
1409,122,26,26,
1410,122,46,26,
1411,122,Final Exam,90,"[1, 4, 4, 0, 4]"
1412,123,Prior Assessment Test,90,"[0, 1, 1, 3, 0]"
1413,123,AT52,19,"{1: 2, 2: 2}"
1414,123,31,3,
1415,123,AT52,6,"{1: 4, 2: 2}"
1416,123,46,49,
1417,123,Final Exam,90,"[0, 4, 2, 3, 2]"
1418,124,Prior Assessment Test,90,"[0, 0, 1, 0, 3]"
1419,124,18,53,
1420,124,AT53,40,"{0: 0, 1: 1, 4: 4}"
1421,124,14,46,
1422,124,43,2,
1423,124,35,51,
1424,124,20,33,
1425,124,23,30,
1426,124,39,1,
1427,124,Final Exam,90,"[0, 3, 2, 4, 4]"
1428,125,Prior Assessment Test,90,"[0, 1, 1, 0, 2]"
1429,125,43,48,
1430,125,18,54,
1431,125,32,46,
1432,125,32,10,
1433,125,26,6,
1434,125,21,30,
1435,125,26,18,
1436,125,AT51,17,"{2: 4, 3: 2}"
1437,125,AT63,1,"{0: 2, 3: 2, 4: 4}"
1438,125,AT63,42,"{0: 2, 3: 3, 4: 4}"
1439,125,Final Exam,90,"[2, 4, 4, 3, 4]"
1440,126,Prior Assessment Test,90,"[1, 1, 1, 0, 1]"
1441,126,39,59,
1442,126,26,5,
1443,126,39,3,
1444,126,AT65,2,"{0: 3, 1: 3, 4: 1}"
1445,126,38,33,
1446,126,AT59,10,"{0: 4, 4: 1}"
1447,126,0,11,
1448,126,AT53,23,"{0: 4, 1: 3, 4: 3}"
1449,126,26,36,
1450,126,18,37,
1451,126,AT57,22,"{1: 3, 2: 4}"
1452,126,10,42,
1453,126,21,50,
1454,126,4,14,
1455,126,0,11,
1456,126,AT51,4,"{2: 4, 3: 4}"
1457,126,Final Exam,90,"[4, 4, 4, 4, 4]"
1458,127,Prior Assessment Test,90,"[2, 0, 1, 0, 1]"
1459,127,9,7,
1460,127,31,39,
1461,127,0,24,
1462,127,AT55,4,"{2: 1, 4: 4}"
1463,127,AT54,8,"{0: 4, 1: 0, 2: 1, 3: 0}"
1464,127,18,28,
1465,127,9,36,
1466,127,45,52,
1467,127,41,55,
1468,127,17,10,
1469,127,Final Exam,90,"[4, 2, 4, 0, 4]"
1470,128,Prior Assessment Test,90,"[0, 0, 0, 1, 2]"
1471,128,40,26,
1472,128,AT68,20,"{0: 0, 2: 1, 3: 1, 4: 4}"
1473,128,47,1,
1474,128,38,1,
1475,128,38,53,
1476,128,12,24,
1477,128,0,5,
1478,128,3,32,
1479,128,AT64,2,"{0: 4, 1: 3, 3: 4}"
1480,128,29,23,
1481,128,49,19,
1482,128,Final Exam,90,"[4, 4, 4, 4, 4]"
1483,129,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
1484,129,12,14,
1485,129,26,22,
1486,129,6,8,
1487,129,AT68,54,"{0: 1, 2: 3, 3: 4, 4: 3}"
1488,129,AT53,6,"{0: 1, 1: 1, 4: 3}"
1489,129,Final Exam,90,"[1, 1, 3, 4, 3]"
1490,130,Prior Assessment Test,90,"[1, 1, 0, 1, 0]"
1491,130,31,21,
1492,130,17,36,
1493,130,32,21,
1494,130,AT62,49,"{0: 1, 2: 1, 3: 2}"
1495,130,44,2,
1496,130,6,60,
1497,130,AT69,18,"{3: 4, 4: 2}"
1498,130,22,21,
1499,130,26,10,
1500,130,10,55,
1501,130,AT62,8,"{0: 1, 2: 4, 3: 4}"
1502,130,40,4,
1503,130,23,51,
1504,130,Final Exam,90,"[3, 4, 4, 4, 4]"
1505,131,Prior Assessment Test,90,"[2, 3, 1, 1, 2]"
1506,131,34,19,
1507,131,AT62,4,"{0: 2, 2: 1, 3: 2}"
1508,131,9,1,
1509,131,8,14,
1510,131,AT53,7,"{0: 4, 1: 3, 4: 4}"
1511,131,20,35,
1512,131,AT51,7,"{2: 3, 3: 4}"
1513,131,Final Exam,90,"[4, 3, 3, 4, 4]"
1514,132,Prior Assessment Test,90,"[3, 2, 1, 0, 1]"
1515,132,28,2,
1516,132,38,11,
1517,132,28,6,
1518,132,25,45,
1519,132,47,38,
1520,132,AT52,1,"{1: 4, 2: 2}"
1521,132,AT55,40,"{2: 3, 4: 4}"
1522,132,Final Exam,90,"[4, 4, 3, 0, 4]"
1523,133,Prior Assessment Test,90,"[0, 1, 1, 1, 2]"
1524,133,AT63,6,"{0: 0, 3: 1, 4: 3}"
1525,133,AT51,42,"{2: 1, 3: 2}"
1526,133,6,36,
1527,133,11,57,
1528,133,25,28,
1529,133,4,7,
1530,133,49,20,
1531,133,AT64,53,"{0: 0, 1: 4, 3: 4}"
1532,133,38,42,
1533,133,Final Exam,90,"[1, 4, 4, 4, 4]"
1534,134,Prior Assessment Test,90,"[3, 1, 2, 1, 2]"
1535,134,40,45,
1536,134,5,21,
1537,134,45,21,
1538,134,AT58,22,"{0: 4, 1: 1, 2: 4}"
1539,134,44,29,
1540,134,9,1,
1541,134,Final Exam,90,"[4, 3, 4, 1, 4]"
1542,135,Prior Assessment Test,90,"[1, 1, 1, 0, 0]"
1543,135,44,17,
1544,135,31,23,
1545,135,22,2,
1546,135,39,39,
1547,135,AT57,39,"{1: 4, 2: 4}"
1548,135,46,57,
1549,135,32,11,
1550,135,31,10,
1551,135,5,40,
1552,135,Final Exam,90,"[4, 4, 4, 0, 4]"
1553,136,Prior Assessment Test,90,"[4, 0, 1, 1, 0]"
1554,136,20,53,
1555,136,20,44,
1556,136,11,11,
1557,136,40,23,
1558,136,Final Exam,90,"[4, 1, 1, 4, 3]"
1559,137,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
1560,137,9,4,
1561,137,AT51,31,"{2: 2, 3: 3}"
1562,137,15,37,
1563,137,23,1,
1564,137,6,7,
1565,137,39,22,
1566,137,AT56,47,"{0: 2, 2: 4}"
1567,137,21,38,
1568,137,40,6,
1569,137,24,14,
1570,137,Final Exam,90,"[2, 3, 4, 4, 4]"
1571,138,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
1572,138,22,8,
1573,138,44,31,
1574,138,46,23,
1575,138,26,27,
1576,138,39,17,
1577,138,17,21,
1578,138,32,40,
1579,138,49,21,
1580,138,0,31,
1581,138,AT55,38,"{2: 3, 4: 4}"
1582,138,AT57,2,"{1: 4, 2: 4}"
1583,138,18,45,
1584,138,21,42,
1585,138,21,7,
1586,138,33,32,
1587,138,0,24,
1588,138,Final Exam,90,"[4, 4, 4, 4, 4]"
1589,139,Prior Assessment Test,90,"[1, 0, 0, 2, 0]"
1590,139,AT51,49,"{2: 0, 3: 3}"
1591,139,AT51,1,"{2: 0, 3: 4}"
1592,139,11,1,
1593,139,17,31,
1594,139,39,42,
1595,139,49,53,
1596,139,31,1,
1597,139,AT51,30,"{2: 4, 3: 4}"
1598,139,9,5,
1599,139,AT60,42,"{0: 1, 1: 4, 2: 4}"
1600,139,Final Exam,90,"[1, 4, 4, 4, 2]"
1601,140,Prior Assessment Test,90,"[0, 0, 3, 1, 1]"
1602,140,40,5,
1603,140,AT62,4,"{0: 0, 2: 4, 3: 1}"
1604,140,19,17,
1605,140,40,13,
1606,140,10,19,
1607,140,48,23,
