,Student_ID,Action_Types,Action_Time,Cur_Proficiency
660,0061,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
661,0061,AT26,22,"{0: 0, 1: 2, 2: 1}"
662,0061,4,18,
663,0061,12,49,
664,0061,7,59,
665,0061,23,56,
666,0061,AT36,14,"{0: 1, 1: 4, 4: 2}"
667,0061,AT31,33,"{0: 3, 4: 2}"
668,0061,2,6,
669,0061,AT26,1,"{0: 4, 1: 4, 2: 3}"
670,0061,AT26,33,"{0: 4, 1: 4, 2: 4}"
671,0061,AT36,2,"{0: 4, 1: 4, 4: 3}"
672,0061,AT25,32,"{1: 4, 2: 4, 3: 2}"
673,0061,AT38,21,"{1: 4, 2: 4, 3: 3}"
674,0061,Final Exam,90,"[4, 4, 4, 3, 3]"
675,0062,Prior Assessment Test,90,"[0, 2, 0, 0, 0]"
676,0062,16,29,
677,0062,17,6,
678,0062,4,11,
679,0062,4,40,
680,0062,23,30,
681,0062,18,40,
682,0062,10,27,
683,0062,2,26,
684,0062,4,1,
685,0062,2,12,
686,0062,AT36,21,"{0: 2, 1: 4, 4: 4}"
687,0062,Final Exam,90,"[2, 4, 4, 4, 4]"
688,0063,Prior Assessment Test,90,"[0, 0, 1, 3, 1]"
689,0063,15,30,
690,0063,3,25,
691,0063,16,11,
692,0063,16,5,
693,0063,21,5,
694,0063,AT39,30,"{1: 2, 4: 4}"
695,0063,Final Exam,90,"[0, 2, 3, 4, 4]"
696,0064,Prior Assessment Test,90,"[0, 1, 1, 2, 1]"
697,0064,AT33,50,"{1: 1, 2: 1, 3: 3, 4: 1}"
698,0064,17,60,
699,0064,AT25,1,"{1: 2, 2: 1, 3: 4}"
700,0064,AT26,14,"{0: 0, 1: 2, 2: 2}"
701,0064,2,25,
702,0064,17,52,
703,0064,24,10,
704,0064,AT28,55,"{0: 3, 1: 3, 2: 4, 4: 3}"
705,0064,Final Exam,90,"[3, 3, 4, 4, 3]"
706,0065,Prior Assessment Test,90,"[1, 0, 1, 0, 1]"
707,0065,2,37,
708,0065,17,1,
709,0065,13,8,
710,0065,22,47,
711,0065,17,25,
712,0065,7,8,
713,0065,4,19,
714,0065,12,21,
715,0065,AT30,60,{3: 3}
716,0065,AT33,16,"{1: 3, 2: 2, 3: 3, 4: 2}"
717,0065,9,7,
718,0065,9,53,
719,0065,AT35,5,"{1: 3, 2: 3, 3: 3, 4: 4}"
720,0065,AT26,11,"{0: 4, 1: 3, 2: 4}"
721,0065,AT29,31,"{3: 4, 4: 4}"
722,0065,Final Exam,90,"[4, 3, 4, 4, 4]"
723,0066,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
724,0066,AT29,22,"{3: 1, 4: 2}"
725,0066,19,40,
726,0066,AT26,22,"{0: 0, 1: 1, 2: 2}"
727,0066,AT39,22,"{1: 2, 4: 3}"
728,0066,AT27,38,"{0: 1, 1: 2, 2: 2}"
729,0066,AT30,26,{3: 3}
730,0066,AT37,33,"{3: 4, 4: 3}"
731,0066,AT27,55,"{0: 2, 1: 2, 2: 2}"
732,0066,6,20,
733,0066,AT34,26,"{0: 2, 1: 3, 2: 3}"
734,0066,6,57,
735,0066,AT36,24,"{0: 4, 1: 3, 4: 4}"
736,0066,Final Exam,90,"[4, 3, 3, 4, 4]"
737,0067,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
738,0067,12,27,
739,0067,AT30,5,{3: 1}
740,0067,AT28,3,"{0: 2, 1: 1, 2: 0, 4: 2}"
741,0067,22,18,
742,0067,17,5,
743,0067,AT29,30,"{3: 1, 4: 3}"
744,0067,13,40,
745,0067,AT25,22,"{1: 1, 2: 1, 3: 4}"
746,0067,AT36,32,"{0: 4, 1: 1, 4: 4}"
747,0067,Final Exam,90,"[4, 1, 1, 4, 4]"
748,0068,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
749,0068,AT36,51,"{0: 2, 1: 0, 4: 1}"
750,0068,17,9,
751,0068,AT26,33,"{0: 2, 1: 2, 2: 1}"
752,0068,AT34,1,"{0: 3, 1: 2, 2: 1}"
753,0068,7,1,
754,0068,5,13,
755,0068,8,30,
756,0068,AT28,17,"{0: 4, 1: 2, 2: 4, 4: 3}"
757,0068,16,29,
758,0068,AT28,29,"{0: 4, 1: 4, 2: 4, 4: 4}"
759,0068,Final Exam,90,"[4, 4, 4, 1, 4]"
760,0069,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
761,0069,0,7,
762,0069,AT29,18,"{3: 1, 4: 0}"
763,0069,AT29,50,"{3: 3, 4: 0}"
764,0069,15,7,
765,0069,AT27,28,"{0: 0, 1: 1, 2: 3}"
766,0069,AT38,34,"{1: 2, 2: 3, 3: 4}"
767,0069,AT34,1,"{0: 0, 1: 2, 2: 4}"
768,0069,18,57,
769,0069,AT39,18,"{1: 2, 4: 2}"
770,0069,6,7,
771,0069,3,44,
772,0069,AT38,17,"{1: 4, 2: 4, 3: 4}"
773,0069,AT34,24,"{0: 2, 1: 4, 2: 4}"
774,0069,1,51,
775,0069,AT34,29,"{0: 3, 1: 4, 2: 4}"
776,0069,Final Exam,90,"[3, 4, 4, 4, 4]"
777,0070,Prior Assessment Test,90,"[1, 1, 2, 1, 2]"
778,0070,2,25,
779,0070,5,22,
780,0070,23,3,
781,0070,AT35,6,"{1: 3, 2: 2, 3: 1, 4: 4}"
782,0070,Final Exam,90,"[2, 3, 2, 1, 4]"
783,0071,Prior Assessment Test,90,"[3, 0, 2, 2, 0]"
784,0071,8,14,
785,0071,AT32,5,"{0: 4, 1: 1}"
786,0071,12,17,
787,0071,1,60,
788,0071,16,8,
789,0071,AT31,1,"{0: 4, 4: 4}"
790,0071,9,26,
791,0071,Final Exam,90,"[4, 1, 4, 4, 4]"
792,0072,Prior Assessment Test,90,"[0, 0, 1, 1, 0]"
793,0072,AT39,1,"{1: 1, 4: 1}"
794,0072,AT33,34,"{1: 1, 2: 3, 3: 2, 4: 1}"
795,0072,AT27,29,"{0: 1, 1: 1, 2: 3}"
796,0072,AT25,30,"{1: 2, 2: 3, 3: 2}"
797,0072,16,12,
798,0072,17,5,
799,0072,17,32,
800,0072,4,2,
801,0072,AT36,42,"{0: 3, 1: 4, 4: 3}"
802,0072,5,46,
803,0072,AT35,3,"{1: 4, 2: 3, 3: 2, 4: 4}"
804,0072,10,11,
805,0072,Final Exam,90,"[4, 4, 3, 3, 4]"
806,0073,Prior Assessment Test,90,"[1, 0, 1, 0, 1]"
807,0073,17,58,
808,0073,8,20,
809,0073,15,1,
810,0073,AT37,2,"{3: 2, 4: 1}"
811,0073,8,33,
812,0073,9,8,
813,0073,9,24,
814,0073,AT25,18,"{1: 1, 2: 2, 3: 3}"
815,0073,9,15,
816,0073,10,7,
817,0073,AT27,4,"{0: 4, 1: 2, 2: 4}"
818,0073,AT34,51,"{0: 4, 1: 3, 2: 4}"
819,0073,Final Exam,90,"[4, 3, 4, 4, 4]"
820,0074,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
821,0074,AT25,37,"{1: 0, 2: 1, 3: 0}"
822,0074,AT31,16,"{0: 1, 4: 2}"
823,0074,12,17,
824,0074,7,5,
825,0074,AT30,2,{3: 1}
826,0074,10,6,
827,0074,AT38,27,"{1: 4, 2: 4, 3: 1}"
828,0074,Final Exam,90,"[1, 4, 4, 1, 2]"
829,0075,Prior Assessment Test,90,"[0, 0, 0, 1, 1]"
830,0075,16,5,
831,0075,AT39,26,"{1: 1, 4: 3}"
832,0075,20,29,
833,0075,19,37,
834,0075,4,1,
835,0075,AT33,35,"{1: 3, 2: 0, 3: 2, 4: 4}"
836,0075,16,19,
837,0075,AT33,5,"{1: 3, 2: 0, 3: 3, 4: 4}"
838,0075,17,23,
839,0075,AT27,50,"{0: 4, 1: 4, 2: 0}"
840,0075,AT33,32,"{1: 4, 2: 2, 3: 3, 4: 4}"
841,0075,Final Exam,90,"[4, 4, 2, 3, 4]"
842,0076,Prior Assessment Test,90,"[1, 1, 3, 1, 0]"
843,0076,11,24,
844,0076,AT31,6,"{0: 2, 4: 2}"
845,0076,AT26,41,"{0: 3, 1: 2, 2: 3}"
846,0076,23,48,
847,0076,19,26,
848,0076,24,43,
849,0076,17,12,
850,0076,20,54,
851,0076,12,51,
852,0076,Final Exam,90,"[4, 4, 4, 4, 4]"
853,0077,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
854,0077,AT29,38,"{3: 1, 4: 2}"
855,0077,AT26,33,"{0: 0, 1: 1, 2: 2}"
856,0077,AT27,53,"{0: 1, 1: 1, 2: 2}"
857,0077,24,15,
858,0077,AT30,59,{3: 4}
859,0077,Final Exam,90,"[2, 1, 2, 4, 2]"
860,0078,Prior Assessment Test,90,"[1, 1, 1, 1, 1]"
861,0078,3,1,
862,0078,8,55,
863,0078,AT39,19,"{1: 2, 4: 3}"
864,0078,AT29,5,"{3: 1, 4: 4}"
865,0078,AT28,37,"{0: 2, 1: 4, 2: 2, 4: 4}"
866,0078,AT28,7,"{0: 2, 1: 4, 2: 3, 4: 4}"
867,0078,AT25,37,"{1: 4, 2: 4, 3: 1}"
868,0078,0,57,
869,0078,9,20,
870,0078,Final Exam,90,"[2, 4, 4, 3, 4]"
871,0079,Prior Assessment Test,90,"[2, 2, 0, 0, 0]"
872,0079,7,15,
873,0079,AT27,60,"{0: 2, 1: 2, 2: 2}"
874,0079,5,60,
875,0079,AT32,39,"{0: 3, 1: 3}"
876,0079,15,50,
877,0079,AT31,24,"{0: 3, 4: 1}"
878,0079,23,11,
879,0079,12,42,
880,0079,AT28,19,"{0: 4, 1: 4, 2: 4, 4: 2}"
881,0079,AT25,29,"{1: 4, 2: 4, 3: 2}"
882,0079,3,9,
883,0079,AT36,25,"{0: 4, 1: 4, 4: 4}"
884,0079,AT29,51,"{3: 3, 4: 4}"
885,0079,15,27,
886,0079,Final Exam,90,"[4, 4, 4, 4, 4]"
887,0080,Prior Assessment Test,90,"[1, 0, 2, 2, 0]"
888,0080,8,38,
889,0080,AT25,56,"{1: 1, 2: 3, 3: 2}"
890,0080,AT39,15,"{1: 2, 4: 2}"
891,0080,13,3,
892,0080,21,3,
893,0080,AT30,3,{3: 4}
894,0080,AT27,45,"{0: 4, 1: 3, 2: 3}"
895,0080,8,57,
896,0080,5,26,
897,0080,Final Exam,90,"[4, 3, 4, 4, 3]"
898,0081,Prior Assessment Test,90,"[0, 0, 3, 0, 0]"
899,0081,AT39,56,"{1: 0, 4: 2}"
900,0081,15,54,
901,0081,AT34,14,"{0: 1, 1: 0, 2: 3}"
902,0081,7,50,
903,0081,24,2,
904,0081,21,1,
905,0081,AT39,43,"{1: 1, 4: 2}"
906,0081,8,9,
907,0081,AT39,4,"{1: 2, 4: 2}"
908,0081,AT31,44,"{0: 4, 4: 2}"
909,0081,AT33,8,"{1: 2, 2: 4, 3: 3, 4: 2}"
910,0081,16,4,
911,0081,22,1,
912,0081,23,8,
913,0081,5,57,
914,0081,AT31,4,"{0: 4, 4: 4}"
915,0081,Final Exam,90,"[4, 4, 4, 4, 4]"
916,0082,Prior Assessment Test,90,"[1, 0, 1, 2, 1]"
917,0082,7,21,
918,0082,19,21,
919,0082,15,25,
920,0082,AT29,22,"{3: 4, 4: 1}"
921,0082,AT26,26,"{0: 3, 1: 1, 2: 2}"
922,0082,AT27,47,"{0: 3, 1: 1, 2: 3}"
923,0082,11,56,
924,0082,12,13,
925,0082,1,2,
926,0082,Final Exam,90,"[4, 1, 4, 4, 2]"
927,0083,Prior Assessment Test,90,"[1, 1, 2, 1, 1]"
928,0083,AT27,56,"{0: 1, 1: 1, 2: 3}"
929,0083,7,4,
930,0083,16,47,
931,0083,21,11,
932,0083,AT38,1,"{1: 3, 2: 4, 3: 3}"
933,0083,13,48,
934,0083,4,11,
935,0083,2,29,
936,0083,Final Exam,90,"[2, 4, 4, 4, 4]"
937,0084,Prior Assessment Test,90,"[0, 0, 1, 4, 1]"
938,0084,23,2,
939,0084,23,1,
940,0084,16,25,
941,0084,2,2,
942,0084,17,44,
943,0084,7,10,
944,0084,24,26,
945,0084,4,35,
946,0084,21,44,
947,0084,3,15,
948,0084,18,29,
949,0084,Final Exam,90,"[4, 2, 4, 4, 3]"
950,0085,Prior Assessment Test,90,"[1, 1, 1, 2, 0]"
951,0085,AT25,2,"{1: 1, 2: 1, 3: 3}"
952,0085,13,36,
953,0085,AT31,31,"{0: 4, 4: 0}"
954,0085,16,54,
955,0085,22,1,
956,0085,AT38,17,"{1: 1, 2: 3, 3: 4}"
957,0085,7,57,
958,0085,16,5,
959,0085,1,49,
960,0085,Final Exam,90,"[4, 1, 4, 4, 4]"
961,0086,Prior Assessment Test,90,"[0, 1, 2, 1, 0]"
962,0086,16,18,
963,0086,23,18,
964,0086,AT30,25,{3: 4}
965,0086,AT26,20,"{0: 2, 1: 3, 2: 2}"
966,0086,AT26,37,"{0: 3, 1: 3, 2: 2}"
967,0086,AT31,31,"{0: 3, 4: 1}"
968,0086,AT31,59,"{0: 4, 4: 1}"
969,0086,8,47,
970,0086,AT27,2,"{0: 4, 1: 4, 2: 3}"
971,0086,Final Exam,90,"[4, 4, 3, 4, 1]"
972,0087,Prior Assessment Test,90,"[1, 1, 3, 0, 1]"
973,0087,3,16,
974,0087,AT27,8,"{0: 1, 1: 1, 2: 4}"
975,0087,17,3,
976,0087,2,11,
977,0087,AT33,33,"{1: 2, 2: 4, 3: 2, 4: 2}"
978,0087,20,30,
979,0087,AT30,52,{3: 3}
980,0087,AT33,27,"{1: 2, 2: 4, 3: 3, 4: 4}"
981,0087,Final Exam,90,"[2, 2, 4, 3, 4]"
982,0088,Prior Assessment Test,90,"[0, 1, 0, 0, 1]"
983,0088,AT26,1,"{0: 0, 1: 2, 2: 0}"
984,0088,AT34,35,"{0: 1, 1: 2, 2: 0}"
985,0088,7,47,
986,0088,12,53,
987,0088,24,59,
988,0088,AT37,1,"{3: 0, 4: 2}"
989,0088,3,1,
990,0088,19,46,
991,0088,2,2,
992,0088,17,50,
993,0088,11,19,
994,0088,17,2,
995,0088,8,6,
996,0088,AT33,1,"{1: 4, 2: 4, 3: 3, 4: 3}"
997,0088,Final Exam,90,"[4, 4, 4, 3, 3]"
998,0089,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
999,0089,15,25,
1000,0089,AT37,58,"{3: 2, 4: 1}"
1001,0089,18,16,
1002,0089,16,8,
1003,0089,AT26,47,"{0: 1, 1: 1, 2: 2}"
1004,0089,AT37,3,"{3: 2, 4: 2}"
1005,0089,24,28,
1006,0089,AT28,38,"{0: 3, 1: 1, 2: 2, 4: 2}"
1007,0089,AT30,10,{3: 3}
1008,0089,23,7,
1009,0089,AT26,9,"{0: 4, 1: 2, 2: 2}"
1010,0089,Final Exam,90,"[4, 2, 2, 3, 2]"
1011,0090,Prior Assessment Test,90,"[1, 1, 1, 0, 1]"
1012,0090,15,39,
1013,0090,AT30,24,{3: 3}
1014,0090,11,12,
1015,0090,8,9,
1016,0090,AT25,9,"{1: 1, 2: 3, 3: 4}"
1017,0090,AT34,31,"{0: 2, 1: 1, 2: 3}"
1018,0090,17,47,
1019,0090,24,10,
1020,0090,2,21,
1021,0090,Final Exam,90,"[4, 1, 4, 4, 1]"
1022,0091,Prior Assessment Test,90,"[0, 0, 2, 1, 1]"
1023,0091,AT30,4,{3: 2}
1024,0091,21,58,
1025,0091,21,46,
1026,0091,7,11,
1027,0091,1,29,
1028,0091,Final Exam,90,"[1, 1, 4, 2, 3]"
1029,0092,Prior Assessment Test,90,"[0, 2, 0, 0, 2]"
1030,0092,AT25,32,"{1: 2, 2: 2, 3: 0}"
1031,0092,20,39,
1032,0092,1,58,
1033,0092,17,56,
1034,0092,AT32,57,"{0: 2, 1: 3}"
1035,0092,23,44,
1036,0092,17,15,
1037,0092,16,13,
1038,0092,19,32,
1039,0092,19,34,
1040,0092,AT32,57,"{0: 3, 1: 4}"
1041,0092,AT27,13,"{0: 4, 1: 4, 2: 4}"
1042,0092,2,32,
1043,0092,AT29,36,"{3: 3, 4: 4}"
1044,0092,Final Exam,90,"[4, 4, 4, 3, 4]"
1045,0093,Prior Assessment Test,90,"[1, 0, 1, 2, 2]"
1046,0093,3,7,
1047,0093,AT27,21,"{0: 2, 1: 1, 2: 2}"
1048,0093,18,12,
1049,0093,AT29,17,"{3: 2, 4: 3}"
1050,0093,AT27,48,"{0: 3, 1: 1, 2: 3}"
1051,0093,19,26,
1052,0093,12,1,
1053,0093,AT27,37,"{0: 4, 1: 1, 2: 4}"
1054,0093,3,10,
1055,0093,Final Exam,90,"[4, 2, 4, 2, 4]"
1056,0094,Prior Assessment Test,90,"[2, 0, 1, 2, 0]"
1057,0094,AT30,4,{3: 3}
1058,0094,2,6,
1059,0094,AT33,1,"{1: 2, 2: 2, 3: 4, 4: 0}"
1060,0094,AT27,24,"{0: 2, 1: 3, 2: 2}"
1061,0094,2,22,
1062,0094,2,42,
1063,0094,8,22,
1064,0094,AT31,40,"{0: 4, 4: 1}"
1065,0094,18,47,
1066,0094,Final Exam,90,"[4, 3, 3, 4, 2]"
1067,0095,Prior Assessment Test,90,"[2, 3, 1, 1, 0]"
1068,0095,22,9,
1069,0095,AT27,19,"{0: 2, 1: 3, 2: 3}"
1070,0095,4,25,
1071,0095,AT37,34,"{3: 2, 4: 0}"
1072,0095,AT31,49,"{0: 3, 4: 1}"
1073,0095,AT37,6,"{3: 3, 4: 1}"
1074,0095,AT30,4,{3: 4}
1075,0095,6,35,
1076,0095,11,44,
1077,0095,Final Exam,90,"[4, 4, 4, 4, 1]"
1078,0096,Prior Assessment Test,90,"[1, 0, 2, 1, 1]"
1079,0096,1,1,
1080,0096,12,12,
1081,0096,13,17,
1082,0096,AT39,23,"{1: 1, 4: 1}"
1083,0096,AT27,55,"{0: 3, 1: 1, 2: 3}"
1084,0096,AT30,1,{3: 3}
1085,0096,12,8,
1086,0096,18,29,
1087,0096,9,8,
1088,0096,19,52,
1089,0096,9,21,
1090,0096,AT32,1,"{0: 4, 1: 3}"
1091,0096,11,1,
1092,0096,Final Exam,90,"[4, 3, 4, 4, 3]"
1093,0097,Prior Assessment Test,90,"[0, 2, 1, 1, 1]"
1094,0097,AT35,8,"{1: 2, 2: 4, 3: 1, 4: 1}"
1095,0097,0,35,
1096,0097,AT37,28,"{3: 2, 4: 2}"
1097,0097,21,44,
1098,0097,6,41,
1099,0097,22,1,
1100,0097,AT36,33,"{0: 0, 1: 4, 4: 3}"
1101,0097,12,29,
1102,0097,17,37,
1103,0097,AT31,3,"{0: 3, 4: 3}"
1104,0097,AT31,1,"{0: 4, 4: 3}"
1105,0097,14,10,
1106,0097,Final Exam,90,"[4, 4, 4, 4, 4]"
1107,0098,Prior Assessment Test,90,"[1, 1, 0, 1, 1]"
1108,0098,AT26,1,"{0: 1, 1: 1, 2: 1}"
1109,0098,8,50,
1110,0098,21,3,
1111,0098,4,20,
1112,0098,0,24,
1113,0098,11,4,
1114,0098,AT27,55,"{0: 4, 1: 2, 2: 2}"
1115,0098,18,1,
1116,0098,22,40,
1117,0098,8,24,
1118,0098,19,37,
1119,0098,Final Exam,90,"[4, 4, 4, 4, 4]"
1120,0099,Prior Assessment Test,90,"[2, 2, 0, 1, 1]"
1121,0099,5,22,
1122,0099,4,19,
1123,0099,16,17,
1124,0099,AT32,18,"{0: 4, 1: 4}"
1125,0099,AT29,31,"{3: 4, 4: 1}"
1126,0099,Final Exam,90,"[4, 4, 0, 4, 1]"
1127,0100,Prior Assessment Test,90,"[1, 1, 0, 1, 1]"
1128,0100,13,17,
1129,0100,AT29,4,"{3: 3, 4: 1}"
1130,0100,AT25,7,"{1: 1, 2: 0, 3: 4}"
1131,0100,16,37,
1132,0100,12,12,
1133,0100,17,22,
1134,0100,20,4,
1135,0100,12,55,
1136,0100,20,9,
1137,0100,Final Exam,90,"[4, 1, 0, 4, 4]"
1138,0101,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
1139,0101,AT38,35,"{1: 2, 2: 1, 3: 3}"
1140,0101,AT33,39,"{1: 3, 2: 2, 3: 3, 4: 1}"
1141,0101,AT34,60,"{0: 1, 1: 4, 2: 2}"
1142,0101,AT31,16,"{0: 1, 4: 2}"
1143,0101,AT25,15,"{1: 4, 2: 2, 3: 4}"
1144,0101,3,53,
1145,0101,4,1,
1146,0101,5,51,
1147,0101,9,5,
1148,0101,AT31,2,"{0: 4, 4: 4}"
1149,0101,10,49,
1150,0101,Final Exam,90,"[4, 4, 4, 4, 4]"
1151,0102,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
1152,0102,AT39,15,"{1: 0, 4: 2}"
1153,0102,AT39,15,"{1: 0, 4: 3}"
1154,0102,22,14,
1155,0102,10,1,
1156,0102,23,11,
1157,0102,10,7,
1158,0102,2,54,
1159,0102,Final Exam,90,"[4, 1, 1, 4, 3]"
1160,0103,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
1161,0103,23,1,
1162,0103,AT37,6,"{3: 2, 4: 1}"
1163,0103,22,20,
1164,0103,16,22,
1165,0103,18,3,
1166,0103,9,17,
1167,0103,4,31,
1168,0103,21,47,
1169,0103,AT28,9,"{0: 1, 1: 3, 2: 4, 4: 3}"
1170,0103,0,7,
1171,0103,12,15,
1172,0103,Final Exam,90,"[3, 4, 4, 2, 3]"
1173,0104,Prior Assessment Test,90,"[0, 1, 0, 3, 0]"
1174,0104,22,19,
1175,0104,AT33,21,"{1: 2, 2: 1, 3: 3, 4: 0}"
1176,0104,12,55,
1177,0104,16,5,
1178,0104,1,16,
1179,0104,AT29,4,"{3: 4, 4: 2}"
1180,0104,22,12,
1181,0104,21,19,
1182,0104,6,31,
1183,0104,9,30,
1184,0104,AT36,43,"{0: 0, 1: 4, 4: 4}"
1185,0104,4,33,
1186,0104,7,31,
1187,0104,Final Exam,90,"[2, 4, 4, 4, 4]"
1188,0105,Prior Assessment Test,90,"[1, 0, 0, 1, 2]"
1189,0105,23,31,
1190,0105,24,2,
1191,0105,7,36,
1192,0105,19,12,
1193,0105,5,1,
1194,0105,13,1,
1195,0105,AT28,57,"{0: 4, 1: 1, 2: 1, 4: 4}"
1196,0105,AT35,15,"{1: 1, 2: 1, 3: 3, 4: 4}"
1197,0105,3,37,
1198,0105,19,12,
1199,0105,Final Exam,90,"[4, 2, 3, 3, 4]"
1200,0106,Prior Assessment Test,90,"[3, 0, 1, 0, 1]"
1201,0106,AT31,16,"{0: 4, 4: 1}"
1202,0106,2,20,
1203,0106,22,28,
1204,0106,1,22,
1205,0106,AT38,20,"{1: 0, 2: 3, 3: 4}"
1206,0106,AT32,18,"{0: 4, 1: 1}"
1207,0106,Final Exam,90,"[4, 1, 3, 4, 1]"
1208,0107,Prior Assessment Test,90,"[0, 2, 1, 1, 4]"
1209,0107,20,54,
1210,0107,AT30,11,{3: 4}
1211,0107,AT34,6,"{0: 1, 1: 2, 2: 1}"
1212,0107,AT27,55,"{0: 1, 1: 2, 2: 2}"
1213,0107,7,18,
1214,0107,Final Exam,90,"[2, 2, 3, 4, 4]"
1215,0108,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
1216,0108,12,27,
1217,0108,12,54,
1218,0108,13,25,
1219,0108,2,4,
1220,0108,AT37,44,"{3: 3, 4: 1}"
1221,0108,24,1,
1222,0108,23,13,
1223,0108,21,57,
1224,0108,18,6,
1225,0108,Final Exam,90,"[2, 2, 4, 4, 2]"
1226,0109,Prior Assessment Test,90,"[1, 3, 1, 0, 1]"
1227,0109,AT37,35,"{3: 0, 4: 2}"
1228,0109,0,4,
1229,0109,7,4,
1230,0109,AT27,60,"{0: 2, 1: 3, 2: 3}"
1231,0109,8,1,
1232,0109,Final Exam,90,"[2, 3, 4, 1, 2]"
1233,0110,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
1234,0110,AT37,27,"{3: 2, 4: 0}"
1235,0110,15,38,
1236,0110,AT29,6,"{3: 4, 4: 0}"
1237,0110,AT25,9,"{1: 0, 2: 1, 3: 4}"
1238,0110,4,5,
1239,0110,11,23,
1240,0110,17,51,
1241,0110,AT25,4,"{1: 1, 2: 3, 3: 4}"
1242,0110,1,52,
1243,0110,7,26,
1244,0110,AT26,32,"{0: 4, 1: 1, 2: 4}"
1245,0110,AT33,9,"{1: 2, 2: 4, 3: 4, 4: 0}"
1246,0110,AT38,36,"{1: 3, 2: 4, 3: 4}"
1247,0110,AT36,21,"{0: 4, 1: 4, 4: 0}"
1248,0110,16,12,
1249,0110,AT31,2,"{0: 4, 4: 2}"
1250,0110,AT28,8,"{0: 4, 1: 4, 2: 4, 4: 3}"
1251,0110,Final Exam,90,"[4, 4, 4, 4, 3]"
1252,0111,Prior Assessment Test,90,"[2, 0, 0, 0, 0]"
1253,0111,16,21,
1254,0111,17,42,
1255,0111,AT36,18,"{0: 4, 1: 0, 4: 2}"
1256,0111,AT31,13,"{0: 4, 4: 3}"
1257,0111,16,44,
1258,0111,19,3,
1259,0111,20,28,
1260,0111,AT25,53,"{1: 4, 2: 0, 3: 1}"
1261,0111,AT26,6,"{0: 4, 1: 4, 2: 2}"
1262,0111,3,20,
1263,0111,AT38,59,"{1: 4, 2: 4, 3: 1}"
1264,0111,21,2,
1265,0111,Final Exam,90,"[4, 4, 4, 2, 4]"
1266,0112,Prior Assessment Test,90,"[0, 1, 0, 1, 0]"
1267,0112,AT39,17,"{1: 3, 4: 0}"
1268,0112,AT30,25,{3: 2}
1269,0112,AT26,50,"{0: 1, 1: 3, 2: 1}"
1270,0112,AT35,25,"{1: 3, 2: 2, 3: 2, 4: 0}"
1271,0112,AT39,7,"{1: 4, 4: 0}"
1272,0112,2,27,
1273,0112,AT25,2,"{1: 4, 2: 3, 3: 4}"
1274,0112,17,58,
1275,0112,Final Exam,90,"[3, 4, 3, 4, 0]"
1276,0113,Prior Assessment Test,90,"[0, 0, 3, 4, 1]"
1277,0113,AT36,16,"{0: 1, 1: 0, 4: 2}"
1278,0113,AT39,51,"{1: 0, 4: 3}"
1279,0113,AT33,34,"{1: 1, 2: 3, 3: 4, 4: 3}"
1280,0113,21,9,
1281,0113,1,34,
1282,0113,AT39,14,"{1: 3, 4: 4}"
1283,0113,Final Exam,90,"[1, 3, 4, 4, 4]"
1284,0114,Prior Assessment Test,90,"[1, 0, 1, 2, 2]"
1285,0114,AT37,56,"{3: 2, 4: 3}"
1286,0114,AT25,19,"{1: 1, 2: 1, 3: 2}"
1287,0114,24,7,
1288,0114,23,35,
1289,0114,7,4,
1290,0114,1,60,
1291,0114,6,29,
1292,0114,23,14,
1293,0114,AT33,53,"{1: 4, 2: 3, 3: 4, 4: 3}"
1294,0114,Final Exam,90,"[4, 4, 3, 4, 3]"
1295,0115,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
1296,0115,AT26,27,"{0: 0, 1: 2, 2: 0}"
1297,0115,AT26,5,"{0: 1, 1: 2, 2: 0}"
1298,0115,17,19,
1299,0115,7,38,
1300,0115,23,2,
1301,0115,AT30,59,{3: 4}
1302,0115,AT26,41,"{0: 3, 1: 3, 2: 0}"
1303,0115,16,1,
1304,0115,5,42,
1305,0115,14,1,
1306,0115,Final Exam,90,"[4, 4, 0, 4, 3]"
1307,0116,Prior Assessment Test,90,"[2, 2, 1, 0, 1]"
1308,0116,AT37,48,"{3: 0, 4: 2}"
1309,0116,AT34,49,"{0: 2, 1: 3, 2: 1}"
1310,0116,AT26,3,"{0: 2, 1: 4, 2: 1}"
1311,0116,4,20,
1312,0116,4,2,
1313,0116,8,44,
1314,0116,20,27,
1315,0116,8,49,
1316,0116,1,49,
1317,0116,AT26,19,"{0: 4, 1: 4, 2: 3}"
1318,0116,3,35,
1319,0116,Final Exam,90,"[4, 4, 4, 3, 4]"
1320,0117,Prior Assessment Test,90,"[1, 0, 2, 1, 0]"
