Student_ID,Action_Types,Cur_Proficiency
73,AT12,"{2: 2, 3: 2, 4: 1}"
73,AT13,{1: 2}
73,AT12,"{2: 2, 3: 2, 4: 2}"
73,Final Exam,"[1, 2, 2, 2, 2]"
74,Prior Assessment Test,"[0, 0, 1, 1, 0]"
74,AT18,"{1: 2, 2: 2, 3: 2}"
74,AT14,{4: 0}
74,3,{}
74,AT19,"{0: 1, 1: 2}"
74,10,{}
74,AT20,{4: 2}
74,AT19,"{0: 2, 1: 2}"
74,Final Exam,"[2, 2, 2, 2, 2]"
75,Prior Assessment Test,"[1, 1, 0, 0, 0]"
75,1,{}
75,3,{}
75,AT17,"{0: 2, 1: 1, 3: 0}"
75,AT12,"{2: 1, 3: 0, 4: 0}"
75,AT17,"{0: 2, 1: 1, 3: 0}"
75,6,{}
75,AT18,"{1: 2, 2: 2, 3: 1}"
75,AT12,"{2: 2, 3: 2, 4: 1}"
75,Final Exam,"[2, 2, 2, 2, 1]"
76,Prior Assessment Test,"[0, 0, 0, 1, 1]"
76,AT17,"{0: 0, 1: 1, 3: 2}"
76,10,{}
76,AT14,{4: 2}
76,AT18,"{1: 1, 2: 2, 3: 2}"
76,AT17,"{0: 2, 1: 2, 3: 2}"
76,Final Exam,"[2, 2, 2, 2, 2]"
77,Prior Assessment Test,"[0, 0, 0, 0, 0]"
77,AT18,"{1: 0, 2: 2, 3: 1}"
77,AT17,"{0: 2, 1: 1, 3: 2}"
77,AT20,{4: 1}
77,AT14,{4: 1}
77,AT20,{4: 1}
77,10,{}
77,AT13,{1: 2}
77,AT14,{4: 2}
77,Final Exam,"[2, 2, 2, 2, 2]"
78,Prior Assessment Test,"[1, 0, 0, 0, 0]"
78,AT18,"{1: 2, 2: 2, 3: 2}"
78,1,{}
78,AT20,{4: 1}
78,AT20,{4: 1}
78,AT20,{4: 2}
78,AT19,"{0: 2, 1: 2}"
78,Final Exam,"[2, 2, 2, 2, 2]"
79,Prior Assessment Test,"[0, 0, 0, 0, 0]"
79,AT19,"{0: 1, 1: 1}"
79,AT17,"{0: 2, 1: 2, 3: 1}"
79,AT12,"{2: 2, 3: 1, 4: 1}"
79,AT12,"{2: 2, 3: 1, 4: 1}"
79,AT12,"{2: 2, 3: 1, 4: 1}"
79,AT12,"{2: 2, 3: 2, 4: 2}"
79,Final Exam,"[2, 2, 2, 2, 2]"
80,Prior Assessment Test,"[1, 0, 1, 0, 0]"
80,AT17,"{0: 1, 1: 0, 3: 0}"
80,AT19,"{0: 1, 1: 0}"
80,1,{}
80,AT17,"{0: 1, 1: 0, 3: 1}"
80,AT12,"{2: 1, 3: 1, 4: 0}"
80,AT18,"{1: 2, 2: 2, 3: 2}"
80,AT20,{4: 0}
80,AT14,{4: 0}
80,Final Exam,"[1, 2, 2, 2, 0]"
81,Prior Assessment Test,"[1, 0, 1, 0, 0]"
81,AT20,{4: 0}
81,AT12,"{2: 2, 3: 1, 4: 1}"
81,AT17,"{0: 2, 1: 1, 3: 1}"
81,6,{}
81,AT18,"{1: 2, 2: 2, 3: 2}"
81,AT14,{4: 2}
81,Final Exam,"[2, 2, 2, 2, 2]"
82,Prior Assessment Test,"[1, 1, 1, 2, 0]"
82,AT18,"{1: 2, 2: 2, 3: 2}"
82,1,{}
82,1,{}
82,1,{}
82,AT12,"{2: 2, 3: 2, 4: 2}"
82,AT19,"{0: 2, 1: 2}"
82,Final Exam,"[2, 2, 2, 2, 2]"
83,Prior Assessment Test,"[0, 0, 0, 1, 0]"
83,AT17,"{0: 1, 1: 1, 3: 1}"
83,AT17,"{0: 2, 1: 2, 3: 2}"
83,AT12,"{2: 0, 3: 2, 4: 0}"
83,10,{}
83,AT12,"{2: 1, 3: 2, 4: 1}"
83,AT12,"{2: 2, 3: 2, 4: 2}"
83,Final Exam,"[2, 2, 2, 2, 2]"
84,Prior Assessment Test,"[1, 0, 0, 0, 0]"
84,AT12,"{2: 2, 3: 2, 4: 2}"
84,AT19,"{0: 1, 1: 0}"
84,AT17,"{0: 1, 1: 1, 3: 2}"
84,AT19,"{0: 2, 1: 2}"
84,Final Exam,"[2, 2, 2, 2, 2]"
85,Prior Assessment Test,"[0, 1, 0, 0, 0]"
85,3,{}
85,AT17,"{0: 1, 1: 2, 3: 2}"
85,10,{}
85,10,{}
85,AT12,"{2: 0, 3: 2, 4: 1}"
85,AT20,{4: 1}
85,AT20,{4: 1}
85,AT14,{4: 2}
85,Final Exam,"[1, 2, 0, 2, 2]"
86,Prior Assessment Test,"[0, 0, 0, 0, 0]"
86,10,{}
86,AT18,"{1: 0, 2: 0, 3: 1}"
86,AT18,"{1: 0, 2: 1, 3: 2}"
86,AT17,"{0: 0, 1: 0, 3: 2}"
86,AT19,"{0: 0, 1: 0}"
86,6,{}
86,AT20,{4: 2}
86,AT19,"{0: 1, 1: 1}"
86,Final Exam,"[1, 1, 1, 2, 2]"
87,Prior Assessment Test,"[0, 0, 0, 2, 0]"
87,AT14,{4: 1}
87,AT18,"{1: 2, 2: 1, 3: 2}"
87,AT17,"{0: 1, 1: 2, 3: 2}"
87,10,{}
87,AT12,"{2: 2, 3: 2, 4: 2}"
87,AT19,"{0: 2, 1: 2}"
87,Final Exam,"[2, 2, 2, 2, 2]"
88,Prior Assessment Test,"[1, 0, 0, 0, 0]"
88,AT18,"{1: 0, 2: 1, 3: 0}"
88,AT20,{4: 0}
88,AT17,"{0: 1, 1: 0, 3: 1}"
88,AT18,"{1: 2, 2: 2, 3: 2}"
88,AT20,{4: 1}
88,AT14,{4: 2}
88,3,{}
88,AT19,"{0: 1, 1: 2}"
88,Final Exam,"[1, 2, 2, 2, 2]"
89,Prior Assessment Test,"[0, 1, 0, 0, 0]"
89,AT12,"{2: 2, 3: 2, 4: 2}"
89,AT17,"{0: 1, 1: 2, 3: 2}"
89,3,{}
89,AT19,"{0: 2, 1: 2}"
89,Final Exam,"[2, 2, 2, 2, 2]"
90,Prior Assessment Test,"[0, 0, 0, 0, 0]"
90,AT18,"{1: 2, 2: 2, 3: 2}"
90,AT14,{4: 2}
90,AT17,"{0: 1, 1: 2, 3: 2}"
90,AT19,"{0: 2, 1: 2}"
90,Final Exam,"[2, 2, 2, 2, 2]"
91,Prior Assessment Test,"[1, 1, 1, 2, 1]"
91,AT17,"{0: 2, 1: 1, 3: 2}"
91,AT18,"{1: 2, 2: 2, 3: 2}"
91,AT14,{4: 2}
91,Final Exam,"[2, 2, 2, 2, 2]"
92,Prior Assessment Test,"[0, 0, 1, 0, 0]"
92,AT17,"{0: 0, 1: 2, 3: 1}"
92,AT17,"{0: 1, 1: 2, 3: 1}"
92,AT20,{4: 2}
92,AT16,{2: 1}
92,AT17,"{0: 2, 1: 2, 3: 2}"
92,10,{}
92,AT16,{2: 1}
92,AT16,{2: 2}
92,Final Exam,"[2, 2, 2, 2, 2]"
93,Prior Assessment Test,"[1, 1, 1, 0, 1]"
93,AT18,"{1: 1, 2: 2, 3: 1}"
93,AT20,{4: 2}
93,AT17,"{0: 1, 1: 1, 3: 2}"
93,AT17,"{0: 1, 1: 1, 3: 2}"
93,AT17,"{0: 2, 1: 2, 3: 2}"
93,Final Exam,"[2, 2, 2, 2, 2]"
94,Prior Assessment Test,"[0, 1, 0, 1, 1]"
94,9,{}
94,AT12,"{2: 1, 3: 1, 4: 1}"
94,AT17,"{0: 0, 1: 1, 3: 1}"
94,AT12,"{2: 2, 3: 2, 4: 2}"
94,AT19,"{0: 0, 1: 2}"
94,AT19,"{0: 0, 1: 2}"
94,AT19,"{0: 0, 1: 2}"
94,AT19,"{0: 0, 1: 2}"
94,Final Exam,"[0, 2, 2, 2, 2]"
95,Prior Assessment Test,"[0, 0, 1, 0, 0]"
95,AT19,"{0: 0, 1: 0}"
95,AT17,"{0: 0, 1: 0, 3: 0}"
95,5,{}
95,AT12,"{2: 1, 3: 0, 4: 0}"
95,AT19,"{0: 0, 1: 1}"
95,AT20,{4: 2}
95,AT18,"{1: 2, 2: 1, 3: 0}"
95,AT12,"{2: 1, 3: 1, 4: 2}"
95,Final Exam,"[0, 2, 1, 1, 2]"
96,Prior Assessment Test,"[0, 0, 1, 0, 0]"
96,10,{}
96,AT12,"{2: 1, 3: 0, 4: 0}"
96,AT12,"{2: 2, 3: 2, 4: 2}"
96,AT17,"{0: 0, 1: 0, 3: 2}"
96,AT19,"{0: 2, 1: 2}"
96,Final Exam,"[2, 2, 2, 2, 2]"
97,Prior Assessment Test,"[0, 0, 0, 0, 0]"
97,2,{}
97,AT12,"{2: 0, 3: 0, 4: 0}"
97,AT12,"{2: 1, 3: 1, 4: 0}"
97,AT17,"{0: 2, 1: 2, 3: 2}"
97,10,{}
97,10,{}
97,AT12,"{2: 2, 3: 2, 4: 2}"
97,Final Exam,"[2, 2, 2, 2, 2]"
98,Prior Assessment Test,"[1, 0, 0, 1, 2]"
98,AT12,"{2: 0, 3: 1, 4: 2}"
98,AT17,"{0: 2, 1: 2, 3: 2}"
98,8,{}
98,8,{}
98,AT16,{2: 2}
98,Final Exam,"[2, 2, 2, 2, 2]"
99,Prior Assessment Test,"[0, 0, 2, 0, 0]"
99,AT17,"{0: 1, 1: 2, 3: 0}"
99,AT17,"{0: 2, 1: 2, 3: 0}"
99,AT12,"{2: 2, 3: 1, 4: 2}"
99,4,{}
99,AT17,"{0: 2, 1: 2, 3: 2}"
99,Final Exam,"[2, 2, 2, 2, 2]"
100,Prior Assessment Test,"[1, 0, 1, 0, 0]"
100,AT17,"{0: 2, 1: 1, 3: 1}"
100,AT12,"{2: 2, 3: 2, 4: 1}"
100,AT13,{1: 2}
100,10,{}
100,6,{}
100,AT20,{4: 2}
100,Final Exam,"[2, 2, 2, 2, 2]"
101,Prior Assessment Test,"[0, 1, 0, 0, 0]"
101,AT19,"{0: 0, 1: 1}"
101,AT18,"{1: 1, 2: 0, 3: 0}"
101,AT12,"{2: 0, 3: 1, 4: 0}"
101,AT12,"{2: 1, 3: 2, 4: 1}"
101,AT13,{1: 1}
101,AT17,"{0: 0, 1: 1, 3: 2}"
101,1,{}
101,AT13,{1: 1}
101,Final Exam,"[1, 1, 1, 2, 1]"
102,Prior Assessment Test,"[0, 0, 0, 0, 0]"
102,1,{}
102,AT19,"{0: 2, 1: 2}"
102,AT12,"{2: 0, 3: 1, 4: 0}"
102,AT12,"{2: 2, 3: 2, 4: 2}"
102,Final Exam,"[2, 2, 2, 2, 2]"
103,Prior Assessment Test,"[0, 0, 1, 0, 0]"
103,AT12,"{2: 2, 3: 0, 4: 0}"
103,AT17,"{0: 0, 1: 0, 3: 0}"
103,AT17,"{0: 1, 1: 1, 3: 2}"
103,1,{}
103,AT14,{4: 0}
103,AT17,"{0: 2, 1: 1, 3: 2}"
103,AT17,"{0: 2, 1: 1, 3: 2}"
103,AT14,{4: 0}
103,Final Exam,"[2, 1, 2, 2, 0]"
104,Prior Assessment Test,"[1, 0, 0, 0, 1]"
104,5,{}
104,AT17,"{0: 1, 1: 1, 3: 0}"
104,AT20,{4: 1}
104,AT19,"{0: 2, 1: 1}"
104,5,{}
104,AT12,"{2: 2, 3: 0, 4: 1}"
104,AT12,"{2: 2, 3: 2, 4: 2}"
104,AT13,{1: 2}
104,Final Exam,"[2, 2, 2, 2, 2]"
105,Prior Assessment Test,"[0, 0, 1, 0, 0]"
105,3,{}
105,AT14,{4: 1}
105,AT12,"{2: 2, 3: 1, 4: 2}"
105,AT17,"{0: 2, 1: 0, 3: 1}"
105,AT17,"{0: 2, 1: 1, 3: 2}"
105,AT13,{1: 1}
105,AT18,"{1: 2, 2: 2, 3: 2}"
105,Final Exam,"[2, 2, 2, 2, 2]"
106,Prior Assessment Test,"[1, 1, 0, 0, 0]"
106,1,{}
106,AT12,"{2: 1, 3: 1, 4: 1}"
106,AT17,"{0: 2, 1: 1, 3: 1}"
106,10,{}
106,AT13,{1: 2}
106,AT12,"{2: 2, 3: 1, 4: 2}"
106,AT18,"{1: 2, 2: 2, 3: 2}"
106,Final Exam,"[2, 2, 2, 2, 2]"
107,Prior Assessment Test,"[0, 0, 0, 0, 0]"
107,AT18,"{1: 1, 2: 1, 3: 2}"
107,AT17,"{0: 2, 1: 2, 3: 2}"
107,AT12,"{2: 1, 3: 2, 4: 0}"
107,10,{}
107,AT12,"{2: 2, 3: 2, 4: 2}"
107,Final Exam,"[2, 2, 2, 2, 2]"
108,Prior Assessment Test,"[0, 0, 1, 0, 0]"
108,AT18,"{1: 0, 2: 2, 3: 1}"
108,AT17,"{0: 1, 1: 1, 3: 1}"
108,AT12,"{2: 2, 3: 2, 4: 1}"
108,AT20,{4: 2}
108,AT19,"{0: 2, 1: 2}"
108,Final Exam,"[2, 2, 2, 2, 2]"
109,Prior Assessment Test,"[0, 1, 0, 0, 0]"
109,AT14,{4: 0}
109,AT17,"{0: 0, 1: 2, 3: 0}"
109,AT12,"{2: 0, 3: 0, 4: 1}"
109,AT12,"{2: 0, 3: 0, 4: 1}"
109,AT12,"{2: 0, 3: 0, 4: 1}"
109,1,{}
109,1,{}
109,AT12,"{2: 0, 3: 0, 4: 1}"
109,Final Exam,"[2, 2, 0, 0, 1]"
110,Prior Assessment Test,"[0, 0, 0, 0, 0]"
110,AT12,"{2: 2, 3: 2, 4: 2}"
110,AT17,"{0: 0, 1: 1, 3: 2}"
110,AT19,"{0: 0, 1: 1}"
110,AT19,"{0: 0, 1: 1}"
110,AT19,"{0: 0, 1: 1}"
110,AT19,"{0: 0, 1: 1}"
110,AT19,"{0: 1, 1: 2}"
110,AT17,"{0: 1, 1: 2, 3: 2}"
110,Final Exam,"[1, 2, 2, 2, 2]"
111,Prior Assessment Test,"[1, 0, 0, 0, 0]"
111,AT17,"{0: 2, 1: 1, 3: 1}"
111,AT12,"{2: 0, 3: 1, 4: 0}"
111,10,{}
111,AT12,"{2: 2, 3: 2, 4: 2}"
111,AT17,"{0: 2, 1: 2, 3: 2}"
111,Final Exam,"[2, 2, 2, 2, 2]"
112,Prior Assessment Test,"[0, 0, 0, 0, 1]"
112,AT12,"{2: 0, 3: 1, 4: 2}"
112,AT18,"{1: 0, 2: 1, 3: 2}"
112,5,{}
112,AT19,"{0: 0, 1: 2}"
112,3,{}
112,8,{}
112,AT16,{2: 2}
112,AT19,"{0: 2, 1: 2}"
112,Final Exam,"[2, 2, 2, 2, 2]"
113,Prior Assessment Test,"[0, 0, 0, 0, 1]"
113,AT14,{4: 1}
113,AT13,{1: 0}
113,AT18,"{1: 1, 2: 2, 3: 1}"
113,AT17,"{0: 1, 1: 2, 3: 2}"
113,3,{}
113,AT14,{4: 2}
113,AT19,"{0: 2, 1: 2}"
113,Final Exam,"[2, 2, 2, 2, 2]"
114,Prior Assessment Test,"[1, 0, 0, 1, 0]"
114,AT17,"{0: 2, 1: 2, 3: 2}"
114,10,{}
114,10,{}
114,10,{}
114,10,{}
114,AT12,"{2: 2, 3: 2, 4: 2}"
114,Final Exam,"[2, 2, 2, 2, 2]"
115,Prior Assessment Test,"[0, 0, 0, 0, 1]"
115,AT18,"{1: 0, 2: 0, 3: 0}"
115,AT12,"{2: 1, 3: 1, 4: 2}"
115,AT17,"{0: 2, 1: 2, 3: 2}"
115,10,{}
115,2,{}
115,5,{}
115,8,{}
115,AT15,{2: 2}
115,Final Exam,"[2, 2, 2, 2, 2]"
116,Prior Assessment Test,"[0, 0, 1, 1, 1]"
116,AT12,"{2: 1, 3: 2, 4: 2}"
116,AT19,"{0: 1, 1: 1}"
116,9,{}
116,3,{}
116,5,{}
116,AT18,"{1: 2, 2: 2, 3: 2}"
116,AT17,"{0: 1, 1: 2, 3: 2}"
116,AT19,"{0: 1, 1: 2}"
116,Final Exam,"[1, 2, 2, 2, 2]"
117,Prior Assessment Test,"[1, 1, 0, 1, 0]"
117,AT18,"{1: 1, 2: 0, 3: 1}"
117,10,{}
117,AT16,{2: 2}
117,1,{}
117,AT17,"{0: 2, 1: 1, 3: 2}"
117,AT13,{1: 1}
117,AT12,"{2: 2, 3: 2, 4: 1}"
117,AT17,"{0: 2, 1: 1, 3: 2}"
117,Final Exam,"[2, 1, 2, 2, 1]"
118,Prior Assessment Test,"[0, 0, 0, 0, 0]"
118,AT17,"{0: 1, 1: 0, 3: 2}"
118,AT18,"{1: 1, 2: 1, 3: 2}"
118,AT19,"{0: 1, 1: 1}"
118,10,{}
118,AT12,"{2: 2, 3: 2, 4: 1}"
118,5,{}
118,5,{}
118,10,{}
118,Final Exam,"[1, 2, 2, 2, 2]"
119,Prior Assessment Test,"[0, 1, 1, 0, 0]"
119,AT17,"{0: 1, 1: 1, 3: 1}"
119,AT17,"{0: 1, 1: 1, 3: 1}"
119,AT12,"{2: 1, 3: 1, 4: 1}"
119,AT17,"{0: 1, 1: 2, 3: 1}"
119,AT12,"{2: 2, 3: 2, 4: 2}"
119,AT19,"{0: 1, 1: 2}"
119,AT17,"{0: 1, 1: 2, 3: 2}"
119,AT19,"{0: 2, 1: 2}"
119,Final Exam,"[2, 2, 2, 2, 2]"
120,Prior Assessment Test,"[0, 0, 1, 0, 0]"
120,AT17,"{0: 1, 1: 1, 3: 1}"
120,AT17,"{0: 2, 1: 2, 3: 1}"
120,AT12,"{2: 2, 3: 2, 4: 1}"
120,AT20,{4: 2}
120,Final Exam,"[2, 2, 2, 2, 2]"
121,Prior Assessment Test,"[0, 0, 0, 0, 0]"
121,10,{}
121,AT17,"{0: 1, 1: 1, 3: 1}"
121,AT12,"{2: 2, 3: 2, 4: 1}"
121,3,{}
121,AT19,"{0: 2, 1: 1}"
121,AT20,{4: 2}
121,AT13,{1: 1}
121,AT13,{1: 2}
121,Final Exam,"[2, 2, 2, 2, 2]"
122,Prior Assessment Test,"[0, 0, 1, 0, 0]"
122,AT17,"{0: 1, 1: 1, 3: 2}"
122,AT19,"{0: 1, 1: 1}"
122,AT13,{1: 1}
122,AT14,{4: 0}
122,AT17,"{0: 1, 1: 1, 3: 2}"
122,AT14,{4: 0}
122,AT12,"{2: 1, 3: 2, 4: 0}"
122,AT19,"{0: 1, 1: 1}"
122,Final Exam,"[1, 1, 1, 2, 0]"
123,Prior Assessment Test,"[0, 0, 0, 0, 0]"
123,AT12,"{2: 0, 3: 0, 4: 0}"
123,AT12,"{2: 0, 3: 0, 4: 0}"
123,AT17,"{0: 0, 1: 0, 3: 0}"
123,6,{}
123,AT17,"{0: 0, 1: 1, 3: 0}"
123,5,{}
123,AT18,"{1: 2, 2: 2, 3: 1}"
123,AT17,"{0: 0, 1: 2, 3: 1}"
123,Final Exam,"[0, 2, 2, 1, 0]"
124,Prior Assessment Test,"[0, 0, 0, 0, 0]"
124,AT18,"{1: 1, 2: 1, 3: 1}"
124,2,{}
124,AT17,"{0: 1, 1: 2, 3: 2}"
124,10,{}
124,10,{}
124,AT19,"{0: 2, 1: 2}"
124,10,{}
124,10,{}
124,Final Exam,"[2, 2, 2, 2, 2]"
125,Prior Assessment Test,"[0, 0, 0, 0, 0]"
125,AT18,"{1: 0, 2: 0, 3: 0}"
125,AT18,"{1: 0, 2: 0, 3: 0}"
125,AT20,{4: 0}
125,AT17,"{0: 2, 1: 2, 3: 2}"
125,AT12,"{2: 0, 3: 2, 4: 0}"
125,10,{}
125,10,{}
125,AT12,"{2: 2, 3: 2, 4: 2}"
125,Final Exam,"[2, 2, 2, 2, 2]"
126,Prior Assessment Test,"[0, 1, 1, 1, 0]"
126,AT12,"{2: 2, 3: 2, 4: 0}"
126,AT20,{4: 2}
126,AT17,"{0: 1, 1: 1, 3: 2}"
126,AT17,"{0: 2, 1: 2, 3: 2}"
126,Final Exam,"[2, 2, 2, 2, 2]"
127,Prior Assessment Test,"[0, 0, 1, 0, 1]"
127,3,{}
127,5,{}
127,AT17,"{0: 2, 1: 2, 3: 0}"
127,AT12,"{2: 2, 3: 1, 4: 2}"
127,AT17,"{0: 2, 1: 2, 3: 2}"
127,Final Exam,"[2, 2, 2, 2, 2]"
128,Prior Assessment Test,"[0, 1, 0, 1, 0]"
128,AT12,"{2: 0, 3: 1, 4: 0}"
128,AT17,"{0: 0, 1: 1, 3: 2}"
128,5,{}
128,AT19,"{0: 1, 1: 2}"
128,10,{}
128,AT20,{4: 1}
128,3,{}
128,AT12,"{2: 2, 3: 2, 4: 2}"
128,Final Exam,"[1, 2, 2, 2, 2]"
129,Prior Assessment Test,"[0, 0, 0, 0, 0]"
129,AT14,{4: 2}
129,8,{}
129,AT19,"{0: 1, 1: 1}"
129,AT17,"{0: 2, 1: 2, 3: 2}"
129,AT16,{2: 2}
129,Final Exam,"[2, 2, 2, 2, 2]"
130,Prior Assessment Test,"[0, 0, 0, 0, 0]"
130,AT12,"{2: 0, 3: 0, 4: 0}"
130,AT13,{1: 0}
130,5,{}
130,AT12,"{2: 1, 3: 0, 4: 0}"
130,5,{}
130,AT17,"{0: 0, 1: 2, 3: 0}"
130,10,{}
130,AT12,"{2: 2, 3: 0, 4: 0}"
130,Final Exam,"[0, 2, 2, 0, 0]"
131,Prior Assessment Test,"[0, 0, 0, 0, 1]"
131,AT12,"{2: 1, 3: 0, 4: 2}"
131,AT18,"{1: 0, 2: 1, 3: 0}"
131,1,{}
131,AT17,"{0: 2, 1: 0, 3: 2}"
131,5,{}
131,5,{}
131,AT18,"{1: 2, 2: 2, 3: 2}"
131,Final Exam,"[2, 2, 2, 2, 2]"
132,Prior Assessment Test,"[1, 0, 1, 0, 1]"
132,10,{}
132,AT12,"{2: 2, 3: 0, 4: 2}"
132,AT17,"{0: 1, 1: 0, 3: 0}"
132,AT17,"{0: 1, 1: 1, 3: 0}"
132,AT17,"{0: 1, 1: 2, 3: 1}"
132,AT17,"{0: 2, 1: 2, 3: 1}"
132,AT11,{3: 1}
132,AT11,{3: 2}
132,Final Exam,"[2, 2, 2, 2, 2]"
133,Prior Assessment Test,"[0, 1, 0, 0, 0]"
133,6,{}
133,5,{}
133,AT17,"{0: 0, 1: 2, 3: 0}"
133,AT12,"{2: 2, 3: 0, 4: 2}"
133,AT17,"{0: 0, 1: 2, 3: 0}"
133,AT17,"{0: 0, 1: 2, 3: 1}"
133,AT17,"{0: 0, 1: 2, 3: 1}"
133,AT17,"{0: 0, 1: 2, 3: 2}"
133,Final Exam,"[0, 2, 2, 2, 2]"
134,Prior Assessment Test,"[0, 0, 0, 2, 0]"
134,AT18,"{1: 2, 2: 2, 3: 2}"
134,1,{}
134,1,{}
134,AT17,"{0: 2, 1: 2, 3: 2}"
134,6,{}
134,AT20,{4: 2}
134,Final Exam,"[2, 2, 2, 2, 2]"
135,Prior Assessment Test,"[0, 0, 0, 0, 0]"
135,AT17,"{0: 1, 1: 1, 3: 1}"
135,AT17,"{0: 1, 1: 1, 3: 1}"
135,AT12,"{2: 0, 3: 1, 4: 1}"
135,AT12,"{2: 1, 3: 1, 4: 2}"
135,AT18,"{1: 1, 2: 1, 3: 2}"
135,AT19,"{0: 2, 1: 2}"
135,AT15,{2: 2}
135,Final Exam,"[2, 2, 2, 2, 2]"
136,Prior Assessment Test,"[0, 0, 1, 0, 0]"
136,AT17,"{0: 2, 1: 2, 3: 2}"
136,10,{}
136,10,{}
136,10,{}
136,AT12,"{2: 2, 3: 2, 4: 2}"
136,Final Exam,"[2, 2, 2, 2, 2]"
137,Prior Assessment Test,"[0, 0, 1, 1, 1]"
137,AT18,"{1: 0, 2: 1, 3: 1}"
137,AT12,"{2: 1, 3: 1, 4: 1}"
137,AT12,"{2: 1, 3: 1, 4: 1}"
137,AT17,"{0: 0, 1: 0, 3: 1}"
137,AT17,"{0: 1, 1: 0, 3: 1}"
137,AT18,"{1: 0, 2: 2, 3: 2}"
137,AT19,"{0: 2, 1: 0}"
137,AT14,{4: 2}
137,Final Exam,"[2, 0, 2, 2, 2]"
138,Prior Assessment Test,"[0, 0, 0, 0, 0]"
138,AT15,{2: 2}
138,AT18,"{1: 2, 2: 2, 3: 1}"
138,AT12,"{2: 2, 3: 2, 4: 1}"
138,10,{}
138,3,{}
138,1,{}
138,AT20,{4: 2}
138,1,{}
138,Final Exam,"[2, 2, 2, 2, 2]"
139,Prior Assessment Test,"[1, 0, 0, 1, 0]"
139,AT17,"{0: 1, 1: 0, 3: 1}"
139,AT18,"{1: 0, 2: 0, 3: 1}"
139,AT15,{2: 1}
139,AT14,{4: 1}
139,AT17,"{0: 1, 1: 0, 3: 1}"
139,AT15,{2: 1}
139,AT19,"{0: 2, 1: 1}"
139,AT18,"{1: 1, 2: 1, 3: 1}"
139,Final Exam,"[2, 1, 1, 1, 1]"
140,Prior Assessment Test,"[0, 1, 0, 2, 0]"
140,AT19,"{0: 0, 1: 1}"
140,6,{}
140,AT12,"{2: 0, 3: 2, 4: 1}"
140,5,{}
140,AT19,"{0: 1, 1: 2}"
140,AT19,"{0: 1, 1: 2}"
140,AT12,"{2: 2, 3: 2, 4: 1}"
140,AT19,"{0: 1, 1: 2}"
140,Final Exam,"[1, 2, 2, 2, 1]"
141,Prior Assessment Test,"[0, 0, 0, 0, 0]"
141,AT13,{1: 0}
141,AT14,{4: 0}
141,AT17,"{0: 0, 1: 1, 3: 1}"
141,3,{}
141,AT17,"{0: 2, 1: 2, 3: 2}"
141,AT12,"{2: 0, 3: 2, 4: 0}"
141,10,{}
141,AT12,"{2: 1, 3: 2, 4: 1}"
141,Final Exam,"[2, 2, 1, 2, 1]"
142,Prior Assessment Test,"[0, 0, 0, 0, 1]"
142,AT20,{4: 1}
142,1,{}
142,2,{}
142,AT17,"{0: 2, 1: 1, 3: 1}"
142,AT12,"{2: 2, 3: 1, 4: 1}"
142,AT18,"{1: 1, 2: 2, 3: 1}"
142,AT17,"{0: 2, 1: 1, 3: 2}"
142,AT14,{4: 2}
142,Final Exam,"[2, 1, 2, 2, 2]"
143,Prior Assessment Test,"[0, 0, 0, 1, 1]"
143,AT17,"{0: 0, 1: 0, 3: 2}"
143,3,{}
143,AT14,{4: 2}
143,1,{}
143,AT19,"{0: 2, 1: 1}"
143,AT18,"{1: 2, 2: 2, 3: 2}"
143,Final Exam,"[2, 2, 2, 2, 2]"
144,Prior Assessment Test,"[0, 1, 0, 0, 0]"
144,AT17,"{0: 1, 1: 2, 3: 2}"
144,AT15,{2: 2}
144,3,{}
144,AT14,{4: 2}
144,1,{}
144,AT19,"{0: 2, 1: 2}"
144,Final Exam,"[2, 2, 2, 2, 2]"
145,Prior Assessment Test,"[0, 0, 0, 0, 0]"
145,AT18,"{1: 0, 2: 1, 3: 1}"
145,10,{}
145,AT17,"{0: 1, 1: 1, 3: 2}"
145,5,{}
145,AT19,"{0: 1, 1: 2}"
145,1,{}
145,3,{}
145,AT14,{4: 0}
145,Final Exam,"[2, 2, 2, 2, 0]"
146,Prior Assessment Test,"[1, 1, 0, 0, 0]"
146,AT19,"{0: 1, 1: 2}"
146,AT12,"{2: 0, 3: 0, 4: 1}"
146,AT17,"{0: 1, 1: 2, 3: 0}"
146,AT12,"{2: 2, 3: 2, 4: 2}"
146,AT17,"{0: 2, 1: 2, 3: 2}"
146,Final Exam,"[2, 2, 2, 2, 2]"
147,Prior Assessment Test,"[0, 0, 0, 0, 0]"
147,AT12,"{2: 2, 3: 1, 4: 1}"
147,AT13,{1: 1}
147,AT17,"{0: 1, 1: 2, 3: 1}"
147,AT17,"{0: 1, 1: 2, 3: 1}"
147,AT14,{4: 2}
147,AT17,"{0: 2, 1: 2, 3: 2}"
147,Final Exam,"[2, 2, 2, 2, 2]"
148,Prior Assessment Test,"[0, 0, 0, 0, 0]"
148,AT13,{1: 0}
148,AT18,"{1: 0, 2: 0, 3: 0}"
148,1,{}
148,10,{}
148,AT17,"{0: 1, 1: 1, 3: 0}"
148,1,{}
148,3,{}
148,AT12,"{2: 1, 3: 1, 4: 2}"
148,Final Exam,"[2, 1, 1, 1, 2]"
149,Prior Assessment Test,"[1, 1, 0, 0, 0]"
