Student_ID,Action_Types,Cur_Proficiency
92,AT18,"{1: 2, 4: 1}"
92,AT15,{0: 2}
92,AT18,"{1: 2, 4: 2}"
92,Final Exam,"[2, 2, 2, 2, 2]"
93,Prior Assessment Test,"[0, 0, 1, 1, 1]"
93,AT12,{4: 2}
93,5,{}
93,5,{}
93,2,{}
93,2,{}
93,AT20,"{2: 2, 3: 1}"
93,AT13,"{1: 2, 3: 2}"
93,AT15,{0: 1}
93,Final Exam,"[1, 2, 2, 2, 2]"
94,Prior Assessment Test,"[1, 0, 1, 0, 0]"
94,7,{}
94,9,{}
94,6,{}
94,AT18,"{1: 2, 4: 0}"
94,AT20,"{2: 2, 3: 0}"
94,5,{}
94,AT17,{0: 2}
94,AT12,{4: 1}
94,Final Exam,"[2, 2, 2, 0, 1]"
95,Prior Assessment Test,"[0, 0, 1, 0, 0]"
95,AT20,"{2: 2, 3: 1}"
95,7,{}
95,1,{}
95,AT13,"{1: 0, 3: 1}"
95,5,{}
95,5,{}
95,AT17,{0: 2}
95,AT19,{3: 2}
95,Final Exam,"[2, 0, 2, 2, 2]"
96,Prior Assessment Test,"[0, 0, 0, 0, 0]"
96,AT17,{0: 2}
96,AT19,{3: 2}
96,AT18,"{1: 1, 4: 0}"
96,3,{}
96,3,{}
96,2,{}
96,AT18,"{1: 2, 4: 1}"
96,7,{}
96,Final Exam,"[2, 2, 2, 2, 2]"
97,Prior Assessment Test,"[0, 1, 1, 0, 0]"
97,10,{}
97,2,{}
97,2,{}
97,10,{}
97,5,{}
97,3,{}
97,AT15,{0: 2}
97,AT20,"{2: 2, 3: 1}"
97,Final Exam,"[2, 2, 2, 1, 1]"
98,Prior Assessment Test,"[0, 1, 1, 0, 0]"
98,6,{}
98,AT20,"{2: 2, 3: 1}"
98,1,{}
98,3,{}
98,5,{}
98,6,{}
98,AT11,{3: 2}
98,AT18,"{1: 2, 4: 2}"
98,Final Exam,"[2, 2, 2, 2, 2]"
99,Prior Assessment Test,"[0, 0, 1, 0, 0]"
99,3,{}
99,AT20,"{2: 1, 3: 2}"
99,AT20,"{2: 1, 3: 2}"
99,AT18,"{1: 0, 4: 0}"
99,AT18,"{1: 0, 4: 0}"
99,AT18,"{1: 2, 4: 1}"
99,AT15,{0: 0}
99,AT12,{4: 1}
99,Final Exam,"[0, 2, 1, 2, 1]"
100,Prior Assessment Test,"[0, 0, 1, 0, 1]"
100,5,{}
100,10,{}
100,AT20,"{2: 1, 3: 1}"
100,AT13,"{1: 2, 3: 2}"
100,1,{}
100,7,{}
100,AT20,"{2: 2, 3: 2}"
100,AT15,{0: 2}
100,Final Exam,"[2, 2, 2, 2, 2]"
101,Prior Assessment Test,"[0, 0, 0, 0, 0]"
101,2,{}
101,AT18,"{1: 1, 4: 1}"
101,7,{}
101,AT12,{4: 2}
101,10,{}
101,5,{}
101,AT13,"{1: 2, 3: 0}"
101,AT19,{3: 0}
101,Final Exam,"[2, 2, 0, 0, 2]"
102,Prior Assessment Test,"[1, 1, 1, 0, 0]"
102,2,{}
102,9,{}
102,2,{}
102,AT13,"{1: 2, 3: 1}"
102,AT15,{0: 2}
102,AT12,{4: 0}
102,AT18,"{1: 2, 4: 1}"
102,AT20,"{2: 2, 3: 1}"
102,Final Exam,"[2, 2, 2, 1, 1]"
103,Prior Assessment Test,"[0, 0, 0, 0, 0]"
103,6,{}
103,8,{}
103,AT15,{0: 2}
103,2,{}
103,3,{}
103,2,{}
103,8,{}
103,2,{}
103,Final Exam,"[2, 2, 2, 2, 2]"
104,Prior Assessment Test,"[0, 0, 0, 0, 0]"
104,AT12,{4: 1}
104,AT12,{4: 2}
104,2,{}
104,2,{}
104,2,{}
104,AT20,"{2: 2, 3: 2}"
104,6,{}
104,10,{}
104,Final Exam,"[1, 2, 2, 2, 2]"
105,Prior Assessment Test,"[0, 0, 1, 0, 0]"
105,9,{}
105,3,{}
105,AT20,"{2: 2, 3: 1}"
105,10,{}
105,5,{}
105,5,{}
105,AT18,"{1: 1, 4: 0}"
105,AT12,{4: 2}
105,Final Exam,"[2, 1, 2, 2, 2]"
106,Prior Assessment Test,"[0, 0, 1, 0, 0]"
106,2,{}
106,2,{}
106,AT19,{3: 2}
106,AT12,{4: 1}
106,2,{}
106,2,{}
106,AT15,{0: 0}
106,3,{}
106,Final Exam,"[0, 2, 2, 2, 1]"
107,Prior Assessment Test,"[0, 0, 0, 0, 0]"
107,5,{}
107,5,{}
107,8,{}
107,AT11,{3: 2}
107,1,{}
107,AT17,{0: 2}
107,2,{}
107,AT20,"{2: 2, 3: 2}"
107,Final Exam,"[2, 0, 2, 2, 0]"
108,Prior Assessment Test,"[1, 0, 0, 0, 0]"
108,AT18,"{1: 1, 4: 1}"
108,8,{}
108,6,{}
108,8,{}
108,9,{}
108,9,{}
108,2,{}
108,AT17,{0: 2}
108,Final Exam,"[2, 2, 2, 1, 1]"
109,Prior Assessment Test,"[0, 0, 1, 0, 1]"
109,AT18,"{1: 0, 4: 1}"
109,AT18,"{1: 0, 4: 1}"
109,9,{}
109,AT13,"{1: 0, 3: 0}"
109,AT20,"{2: 1, 3: 0}"
109,AT13,"{1: 2, 3: 1}"
109,AT14,{3: 1}
109,AT15,{0: 2}
109,Final Exam,"[2, 2, 1, 1, 1]"
110,Prior Assessment Test,"[0, 0, 0, 0, 0]"
110,10,{}
110,2,{}
110,6,{}
110,10,{}
110,8,{}
110,AT13,"{1: 2, 3: 2}"
110,AT12,{4: 2}
110,AT15,{0: 2}
110,Final Exam,"[2, 2, 2, 2, 2]"
111,Prior Assessment Test,"[1, 0, 0, 0, 0]"
111,7,{}
111,2,{}
111,10,{}
111,AT18,"{1: 2, 4: 2}"
111,AT20,"{2: 2, 3: 2}"
111,1,{}
111,1,{}
111,10,{}
111,Final Exam,"[2, 2, 2, 2, 2]"
112,Prior Assessment Test,"[0, 1, 0, 0, 0]"
112,1,{}
112,AT19,{3: 0}
112,AT17,{0: 2}
112,2,{}
112,3,{}
112,8,{}
112,9,{}
112,AT12,{4: 2}
112,Final Exam,"[2, 1, 2, 0, 2]"
113,Prior Assessment Test,"[0, 0, 0, 0, 0]"
113,5,{}
113,AT13,"{1: 0, 3: 2}"
113,9,{}
113,6,{}
113,5,{}
113,2,{}
113,2,{}
113,AT15,{0: 2}
113,Final Exam,"[2, 2, 2, 2, 0]"
114,Prior Assessment Test,"[0, 0, 0, 0, 0]"
114,2,{}
114,8,{}
114,AT14,{3: 2}
114,AT18,"{1: 1, 4: 0}"
114,3,{}
114,2,{}
114,3,{}
114,2,{}
114,Final Exam,"[0, 2, 2, 2, 2]"
115,Prior Assessment Test,"[0, 0, 0, 0, 1]"
115,AT14,{3: 1}
115,AT13,"{1: 0, 3: 2}"
115,6,{}
115,10,{}
115,7,{}
115,AT18,"{1: 2, 4: 2}"
115,AT20,"{2: 0, 3: 2}"
115,AT15,{0: 2}
115,Final Exam,"[2, 2, 0, 2, 2]"
116,Prior Assessment Test,"[1, 0, 0, 1, 0]"
116,AT18,"{1: 1, 4: 2}"
116,10,{}
116,2,{}
116,8,{}
116,5,{}
116,AT13,"{1: 2, 3: 2}"
116,6,{}
116,AT20,"{2: 2, 3: 2}"
116,Final Exam,"[2, 2, 2, 2, 2]"
117,Prior Assessment Test,"[0, 0, 0, 1, 0]"
117,2,{}
117,AT13,"{1: 2, 3: 2}"
117,AT12,{4: 0}
117,AT18,"{1: 2, 4: 1}"
117,AT12,{4: 2}
117,AT20,"{2: 2, 3: 2}"
117,1,{}
117,AT15,{0: 2}
117,Final Exam,"[2, 2, 2, 2, 2]"
118,Prior Assessment Test,"[1, 0, 1, 0, 0]"
118,AT19,{3: 0}
118,9,{}
118,2,{}
118,5,{}
118,1,{}
118,9,{}
118,AT20,"{2: 2, 3: 2}"
118,AT18,"{1: 1, 4: 1}"
118,Final Exam,"[2, 1, 2, 2, 1]"
119,Prior Assessment Test,"[0, 0, 0, 0, 1]"
119,7,{}
119,3,{}
119,2,{}
119,6,{}
119,6,{}
119,5,{}
119,2,{}
119,AT18,"{1: 2, 4: 2}"
119,Final Exam,"[2, 2, 2, 2, 2]"
120,Prior Assessment Test,"[0, 0, 0, 0, 0]"
120,AT18,"{1: 2, 4: 2}"
120,5,{}
120,5,{}
120,AT20,"{2: 1, 3: 2}"
120,AT15,{0: 2}
120,AT20,"{2: 1, 3: 2}"
120,2,{}
120,AT20,"{2: 2, 3: 2}"
120,Final Exam,"[2, 2, 2, 2, 2]"
121,Prior Assessment Test,"[0, 0, 0, 0, 0]"
121,AT13,"{1: 0, 3: 1}"
121,6,{}
121,AT12,{4: 0}
121,3,{}
121,AT12,{4: 0}
121,9,{}
121,AT12,{4: 1}
121,AT17,{0: 1}
121,Final Exam,"[1, 1, 1, 1, 1]"
122,Prior Assessment Test,"[0, 1, 0, 0, 0]"
122,AT20,"{2: 0, 3: 0}"
122,3,{}
122,AT12,{4: 2}
122,6,{}
122,5,{}
122,2,{}
122,AT20,"{2: 1, 3: 1}"
122,AT13,"{1: 2, 3: 1}"
122,Final Exam,"[0, 2, 1, 1, 2]"
123,Prior Assessment Test,"[0, 0, 0, 0, 0]"
123,AT20,"{2: 2, 3: 0}"
123,AT20,"{2: 2, 3: 1}"
123,AT12,{4: 1}
123,5,{}
123,5,{}
123,7,{}
123,5,{}
123,AT11,{3: 2}
123,Final Exam,"[1, 0, 2, 2, 2]"
124,Prior Assessment Test,"[1, 0, 0, 0, 0]"
124,8,{}
124,AT18,"{1: 0, 4: 0}"
124,AT13,"{1: 0, 3: 2}"
124,6,{}
124,AT18,"{1: 2, 4: 1}"
124,AT17,{0: 2}
124,AT12,{4: 2}
124,AT20,"{2: 2, 3: 2}"
124,Final Exam,"[2, 2, 2, 2, 2]"
125,Prior Assessment Test,"[0, 1, 0, 0, 0]"
125,10,{}
125,8,{}
125,2,{}
125,AT13,"{1: 2, 3: 2}"
125,7,{}
125,AT20,"{2: 2, 3: 2}"
125,7,{}
125,AT15,{0: 2}
125,Final Exam,"[2, 2, 2, 2, 2]"
126,Prior Assessment Test,"[0, 2, 0, 0, 1]"
126,5,{}
126,AT11,{3: 1}
126,7,{}
126,8,{}
126,6,{}
126,AT20,"{2: 0, 3: 1}"
126,AT12,{4: 2}
126,AT17,{0: 2}
126,Final Exam,"[2, 2, 0, 1, 2]"
127,Prior Assessment Test,"[1, 0, 0, 1, 1]"
127,AT11,{3: 1}
127,6,{}
127,1,{}
127,5,{}
127,AT20,"{2: 1, 3: 2}"
127,AT20,"{2: 2, 3: 2}"
127,AT18,"{1: 1, 4: 1}"
127,AT17,{0: 2}
127,Final Exam,"[2, 1, 2, 2, 1]"
128,Prior Assessment Test,"[0, 0, 0, 1, 0]"
128,AT11,{3: 2}
128,AT18,"{1: 2, 4: 2}"
128,2,{}
128,1,{}
128,1,{}
128,5,{}
128,1,{}
128,AT20,"{2: 2, 3: 2}"
128,Final Exam,"[2, 2, 2, 2, 2]"
129,Prior Assessment Test,"[0, 0, 0, 0, 0]"
129,AT20,"{2: 1, 3: 1}"
129,5,{}
129,5,{}
129,2,{}
129,3,{}
129,5,{}
129,AT13,"{1: 2, 3: 2}"
129,AT15,{0: 2}
129,Final Exam,"[2, 2, 2, 2, 2]"
130,Prior Assessment Test,"[0, 0, 0, 0, 0]"
130,1,{}
130,1,{}
130,10,{}
130,2,{}
130,5,{}
130,5,{}
130,AT20,"{2: 0, 3: 2}"
130,3,{}
130,Final Exam,"[2, 2, 0, 2, 2]"
131,Prior Assessment Test,"[1, 0, 1, 0, 0]"
131,5,{}
131,10,{}
131,2,{}
131,3,{}
131,3,{}
131,6,{}
131,9,{}
131,AT18,"{1: 2, 4: 2}"
131,Final Exam,"[2, 2, 2, 1, 2]"
132,Prior Assessment Test,"[2, 1, 0, 1, 0]"
132,AT20,"{2: 1, 3: 1}"
132,AT13,"{1: 1, 3: 1}"
132,3,{}
132,AT18,"{1: 2, 4: 2}"
132,AT20,"{2: 2, 3: 2}"
132,Final Exam,"[2, 2, 2, 2, 2]"
133,Prior Assessment Test,"[0, 1, 0, 0, 0]"
133,AT13,"{1: 2, 3: 2}"
133,7,{}
133,AT20,"{2: 1, 3: 2}"
133,9,{}
133,2,{}
133,9,{}
133,AT15,{0: 0}
133,AT20,"{2: 2, 3: 2}"
133,Final Exam,"[0, 2, 2, 2, 2]"
134,Prior Assessment Test,"[2, 1, 0, 0, 0]"
134,AT13,"{1: 2, 3: 2}"
134,AT20,"{2: 1, 3: 2}"
134,AT12,{4: 2}
134,9,{}
134,2,{}
134,AT20,"{2: 2, 3: 2}"
134,Final Exam,"[2, 2, 2, 2, 2]"
135,Prior Assessment Test,"[0, 0, 0, 1, 0]"
135,2,{}
135,2,{}
135,9,{}
135,10,{}
135,AT13,"{1: 2, 3: 1}"
135,1,{}
135,AT12,{4: 1}
135,AT15,{0: 2}
135,Final Exam,"[2, 2, 2, 1, 1]"
136,Prior Assessment Test,"[0, 0, 0, 0, 0]"
136,10,{}
136,9,{}
136,AT18,"{1: 1, 4: 1}"
136,AT12,{4: 2}
136,10,{}
136,AT20,"{2: 1, 3: 0}"
136,1,{}
136,AT15,{0: 2}
136,Final Exam,"[2, 1, 1, 0, 2]"
137,Prior Assessment Test,"[1, 0, 1, 0, 0]"
137,AT20,"{2: 2, 3: 2}"
137,6,{}
137,7,{}
137,3,{}
137,AT18,"{1: 1, 4: 2}"
137,6,{}
137,AT18,"{1: 1, 4: 2}"
137,AT16,{1: 1}
137,Final Exam,"[2, 1, 2, 2, 2]"
138,Prior Assessment Test,"[0, 1, 0, 1, 0]"
138,5,{}
138,9,{}
138,6,{}
138,2,{}
138,AT12,{4: 0}
138,2,{}
138,AT17,{0: 1}
138,AT15,{0: 1}
138,Final Exam,"[1, 2, 0, 2, 0]"
139,Prior Assessment Test,"[0, 0, 0, 0, 0]"
139,8,{}
139,5,{}
139,3,{}
139,6,{}
139,6,{}
139,AT13,"{1: 2, 3: 2}"
139,8,{}
139,AT17,{0: 2}
139,Final Exam,"[2, 2, 1, 2, 0]"
140,Prior Assessment Test,"[0, 0, 1, 0, 0]"
140,2,{}
140,7,{}
140,8,{}
140,7,{}
140,7,{}
140,AT13,"{1: 2, 3: 2}"
140,AT18,"{1: 2, 4: 2}"
140,AT15,{0: 2}
140,Final Exam,"[2, 2, 2, 2, 2]"
141,Prior Assessment Test,"[0, 0, 0, 0, 1]"
141,5,{}
141,AT11,{3: 0}
141,2,{}
141,5,{}
141,10,{}
141,2,{}
141,AT13,"{1: 1, 3: 0}"
141,AT15,{0: 2}
141,Final Exam,"[2, 1, 0, 0, 1]"
142,Prior Assessment Test,"[0, 0, 1, 1, 0]"
142,8,{}
142,3,{}
142,2,{}
142,6,{}
142,AT13,"{1: 2, 3: 1}"
142,8,{}
142,AT12,{4: 2}
142,AT20,"{2: 2, 3: 1}"
142,Final Exam,"[0, 2, 2, 1, 2]"
143,Prior Assessment Test,"[0, 0, 0, 0, 0]"
143,9,{}
143,1,{}
143,2,{}
143,AT13,"{1: 2, 3: 1}"
143,AT12,{4: 2}
143,8,{}
143,9,{}
143,5,{}
143,Final Exam,"[1, 2, 2, 2, 2]"
144,Prior Assessment Test,"[0, 0, 0, 0, 0]"
144,7,{}
144,AT15,{0: 0}
144,2,{}
144,3,{}
144,5,{}
144,10,{}
144,5,{}
144,AT20,"{2: 2, 3: 2}"
144,Final Exam,"[2, 2, 2, 2, 1]"
145,Prior Assessment Test,"[0, 0, 0, 0, 0]"
145,AT11,{3: 1}
145,8,{}
145,6,{}
145,AT18,"{1: 2, 4: 0}"
145,5,{}
145,AT18,"{1: 2, 4: 0}"
145,9,{}
145,8,{}
145,Final Exam,"[2, 2, 2, 2, 0]"
146,Prior Assessment Test,"[0, 1, 0, 0, 0]"
146,2,{}
146,9,{}
146,9,{}
146,AT13,"{1: 2, 3: 0}"
146,AT17,{0: 1}
146,AT20,"{2: 2, 3: 1}"
146,5,{}
146,AT15,{0: 2}
146,Final Exam,"[2, 2, 2, 1, 0]"
147,Prior Assessment Test,"[0, 0, 0, 1, 1]"
147,AT18,"{1: 1, 4: 1}"
147,9,{}
147,2,{}
147,6,{}
147,6,{}
147,5,{}
147,AT15,{0: 2}
147,AT13,"{1: 2, 3: 2}"
147,Final Exam,"[2, 2, 2, 2, 1]"
148,Prior Assessment Test,"[0, 0, 0, 0, 1]"
148,AT13,"{1: 2, 3: 2}"
148,AT20,"{2: 2, 3: 2}"
148,1,{}
148,AT17,{0: 2}
148,7,{}
148,7,{}
148,AT18,"{1: 2, 4: 2}"
148,Final Exam,"[2, 2, 2, 2, 2]"
149,Prior Assessment Test,"[0, 0, 0, 0, 0]"
149,AT12,{4: 0}
149,AT13,"{1: 1, 3: 1}"
149,2,{}
149,AT18,"{1: 2, 4: 2}"
149,9,{}
149,5,{}
149,AT20,"{2: 2, 3: 2}"
149,AT17,{0: 1}
149,Final Exam,"[1, 2, 2, 2, 2]"
150,Prior Assessment Test,"[0, 0, 0, 0, 1]"
150,AT12,{4: 2}
150,AT13,"{1: 1, 3: 1}"
150,AT20,"{2: 1, 3: 2}"
150,2,{}
150,9,{}
150,6,{}
150,2,{}
150,6,{}
150,Final Exam,"[2, 2, 2, 2, 2]"
151,Prior Assessment Test,"[0, 0, 1, 0, 1]"
151,AT18,"{1: 1, 4: 1}"
151,AT13,"{1: 1, 3: 0}"
151,3,{}
151,AT12,{4: 2}
151,6,{}
151,2,{}
151,8,{}
151,AT17,{0: 0}
151,Final Exam,"[0, 2, 2, 0, 2]"
152,Prior Assessment Test,"[0, 0, 0, 0, 0]"
152,7,{}
152,6,{}
152,AT18,"{1: 1, 4: 2}"
152,8,{}
152,8,{}
152,AT20,"{2: 2, 3: 2}"
152,6,{}
152,AT15,{0: 2}
152,Final Exam,"[2, 2, 2, 2, 2]"
153,Prior Assessment Test,"[0, 0, 0, 0, 0]"
153,5,{}
153,2,{}
153,AT20,"{2: 1, 3: 2}"
153,9,{}
153,2,{}
153,6,{}
153,3,{}
153,AT15,{0: 2}
153,Final Exam,"[2, 2, 2, 2, 1]"
154,Prior Assessment Test,"[0, 1, 0, 0, 0]"
154,AT20,"{2: 1, 3: 0}"
154,7,{}
154,5,{}
154,AT18,"{1: 2, 4: 2}"
154,8,{}
154,9,{}
154,AT20,"{2: 1, 3: 2}"
154,AT15,{0: 1}
154,Final Exam,"[1, 2, 1, 2, 2]"
155,Prior Assessment Test,"[0, 0, 0, 1, 1]"
155,AT12,{4: 1}
155,9,{}
155,AT18,"{1: 0, 4: 2}"
155,5,{}
155,5,{}
155,AT13,"{1: 0, 3: 2}"
155,2,{}
155,AT20,"{2: 2, 3: 2}"
155,Final Exam,"[2, 1, 2, 2, 2]"
156,Prior Assessment Test,"[0, 0, 0, 1, 0]"
156,1,{}
156,AT13,"{1: 0, 3: 1}"
156,10,{}
156,AT13,"{1: 2, 3: 2}"
156,9,{}
156,9,{}
156,AT15,{0: 2}
156,AT18,"{1: 2, 4: 0}"
156,Final Exam,"[2, 2, 1, 2, 0]"
157,Prior Assessment Test,"[0, 0, 0, 0, 0]"
157,AT17,{0: 2}
157,AT13,"{1: 2, 3: 2}"
157,9,{}
157,7,{}
157,AT12,{4: 2}
157,AT20,"{2: 2, 3: 2}"
157,Final Exam,"[2, 2, 2, 2, 2]"
158,Prior Assessment Test,"[0, 0, 0, 2, 0]"
158,10,{}
158,AT17,{0: 2}
158,AT12,{4: 1}
158,AT11,{3: 2}
158,2,{}
158,3,{}
158,AT20,"{2: 0, 3: 2}"
158,AT18,"{1: 2, 4: 2}"
158,Final Exam,"[2, 2, 0, 2, 2]"
159,Prior Assessment Test,"[1, 0, 1, 0, 0]"
159,9,{}
159,AT13,"{1: 1, 3: 1}"
159,AT12,{4: 2}
159,6,{}
159,5,{}
159,2,{}
159,6,{}
159,AT17,{0: 2}
159,Final Exam,"[2, 2, 2, 2, 2]"
160,Prior Assessment Test,"[0, 0, 0, 1, 0]"
160,10,{}
160,3,{}
160,AT14,{3: 1}
160,8,{}
160,2,{}
160,2,{}
160,8,{}
160,AT18,"{1: 2, 4: 1}"
160,Final Exam,"[1, 2, 2, 2, 1]"
161,Prior Assessment Test,"[0, 1, 1, 0, 0]"
161,AT18,"{1: 2, 4: 1}"
161,3,{}
161,AT20,"{2: 2, 3: 0}"
161,8,{}
161,5,{}
161,10,{}
161,AT11,{3: 2}
161,AT12,{4: 2}
161,Final Exam,"[2, 2, 2, 2, 2]"
162,Prior Assessment Test,"[2, 0, 0, 1, 0]"
162,2,{}
162,3,{}
162,2,{}
162,AT18,"{1: 2, 4: 2}"
162,8,{}
162,AT20,"{2: 2, 3: 2}"
162,Final Exam,"[2, 2, 2, 2, 2]"
163,Prior Assessment Test,"[0, 1, 0, 0, 0]"
163,10,{}
163,AT18,"{1: 2, 4: 0}"
163,AT15,{0: 1}
163,AT12,{4: 1}
163,7,{}
163,7,{}
163,AT19,{3: 0}
163,AT20,"{2: 0, 3: 1}"
163,Final Exam,"[1, 2, 0, 1, 2]"
164,Prior Assessment Test,"[0, 1, 2, 0, 0]"
164,7,{}
164,1,{}
164,3,{}
164,AT13,"{1: 1, 3: 0}"
164,5,{}
164,AT16,{1: 2}
164,AT11,{3: 2}
164,AT12,{4: 2}
164,Final Exam,"[1, 2, 2, 2, 2]"
165,Prior Assessment Test,"[0, 1, 0, 2, 0]"
165,6,{}
165,10,{}
165,5,{}
165,5,{}
165,5,{}
165,AT18,"{1: 2, 4: 1}"
165,AT17,{0: 2}
165,AT20,"{2: 2, 3: 2}"
165,Final Exam,"[2, 2, 2, 2, 1]"
166,Prior Assessment Test,"[1, 0, 0, 0, 0]"
166,AT18,"{1: 0, 4: 0}"
166,9,{}
166,2,{}
166,AT18,"{1: 2, 4: 0}"
166,8,{}
166,AT20,"{2: 2, 3: 1}"
166,AT14,{3: 1}
166,AT12,{4: 2}
166,Final Exam,"[1, 2, 2, 1, 2]"
167,Prior Assessment Test,"[0, 0, 0, 0, 0]"
167,2,{}
167,AT13,"{1: 1, 3: 0}"
167,AT13,"{1: 2, 3: 2}"
167,AT17,{0: 2}
167,AT18,"{1: 2, 4: 2}"
167,AT20,"{2: 2, 3: 2}"
167,Final Exam,"[2, 2, 2, 2, 2]"
168,Prior Assessment Test,"[0, 0, 0, 0, 0]"
168,3,{}
168,9,{}
168,2,{}
168,8,{}
168,2,{}
168,9,{}
168,AT13,"{1: 2, 3: 2}"
168,9,{}
168,Final Exam,"[0, 2, 2, 2, 1]"
169,Prior Assessment Test,"[0, 1, 0, 1, 0]"
169,2,{}
169,5,{}
169,5,{}
169,9,{}
169,AT18,"{1: 2, 4: 2}"
169,1,{}
169,AT15,{0: 2}
169,AT20,"{2: 2, 3: 2}"
169,Final Exam,"[2, 2, 2, 2, 2]"
170,Prior Assessment Test,"[1, 0, 1, 0, 0]"
170,AT11,{3: 1}
170,2,{}
170,2,{}
170,AT15,{0: 2}
170,AT12,{4: 0}
170,3,{}
170,AT13,"{1: 2, 3: 1}"
170,AT20,"{2: 2, 3: 1}"
170,Final Exam,"[2, 2, 2, 1, 2]"
171,Prior Assessment Test,"[0, 0, 1, 0, 0]"
171,AT13,"{1: 2, 3: 1}"
171,AT20,"{2: 1, 3: 1}"
171,1,{}
171,3,{}
171,9,{}
171,AT12,{4: 2}
171,AT11,{3: 2}
171,AT17,{0: 2}
171,Final Exam,"[2, 2, 1, 2, 2]"
172,Prior Assessment Test,"[0, 0, 0, 0, 0]"
172,3,{}
172,AT13,"{1: 2, 3: 1}"
172,5,{}
172,AT14,{3: 2}
172,AT15,{0: 2}
172,9,{}
172,8,{}
172,9,{}
172,Final Exam,"[2, 2, 1, 2, 0]"
173,Prior Assessment Test,"[0, 0, 0, 0, 0]"
173,8,{}
173,AT20,"{2: 2, 3: 2}"
173,AT18,"{1: 2, 4: 2}"
173,6,{}
173,AT17,{0: 2}
173,Final Exam,"[2, 2, 2, 2, 2]"
174,Prior Assessment Test,"[0, 0, 0, 1, 0]"
174,3,{}
174,7,{}
174,6,{}
174,AT13,"{1: 2, 3: 1}"
174,AT17,{0: 1}
174,6,{}
174,5,{}
174,AT20,"{2: 0, 3: 2}"
174,Final Exam,"[2, 2, 0, 2, 1]"
175,Prior Assessment Test,"[0, 0, 0, 0, 0]"
175,10,{}
175,1,{}
175,3,{}
175,AT20,"{2: 0, 3: 0}"
175,3,{}
175,2,{}
175,5,{}
175,AT13,"{1: 2, 3: 2}"
175,Final Exam,"[2, 2, 0, 2, 2]"
176,Prior Assessment Test,"[0, 0, 1, 1, 0]"
176,AT11,{3: 2}
176,10,{}
176,9,{}
176,2,{}
176,6,{}
176,2,{}
176,AT12,{4: 1}
176,AT12,{4: 2}
176,Final Exam,"[0, 2, 2, 2, 2]"
177,Prior Assessment Test,"[0, 1, 0, 0, 1]"
177,AT20,"{2: 0, 3: 2}"
177,2,{}
177,10,{}
177,2,{}
177,10,{}
177,8,{}
177,AT15,{0: 2}
177,AT16,{1: 2}
177,Final Exam,"[2, 2, 2, 2, 1]"
178,Prior Assessment Test,"[1, 0, 1, 0, 1]"
178,3,{}
178,3,{}
178,AT11,{3: 2}
178,10,{}
178,9,{}
178,AT15,{0: 1}
178,AT15,{0: 2}
178,AT13,"{1: 2, 3: 2}"
178,Final Exam,"[2, 2, 2, 2, 2]"
179,Prior Assessment Test,"[1, 0, 0, 0, 1]"
179,8,{}
179,5,{}
179,AT13,"{1: 2, 3: 2}"
179,7,{}
179,1,{}
179,AT17,{0: 2}
179,AT12,{4: 1}
179,AT20,"{2: 1, 3: 2}"
179,Final Exam,"[2, 2, 1, 2, 1]"
180,Prior Assessment Test,"[0, 0, 0, 1, 0]"
180,10,{}
180,10,{}
180,AT13,"{1: 2, 3: 2}"
180,3,{}
180,AT17,{0: 2}
180,8,{}
180,AT18,"{1: 2, 4: 2}"
180,AT20,"{2: 2, 3: 2}"
180,Final Exam,"[2, 2, 2, 2, 2]"
181,Prior Assessment Test,"[0, 2, 0, 0, 1]"
181,5,{}
181,10,{}
181,5,{}
181,AT12,{4: 2}
181,AT17,{0: 2}
181,8,{}
181,AT20,"{2: 1, 3: 2}"
181,AT20,"{2: 1, 3: 2}"
181,Final Exam,"[2, 2, 1, 2, 2]"
182,Prior Assessment Test,"[0, 0, 0, 0, 0]"
182,3,{}
182,7,{}
182,2,{}
182,5,{}
182,2,{}
182,AT18,"{1: 0, 4: 2}"
182,10,{}
182,AT13,"{1: 1, 3: 2}"
182,Final Exam,"[1, 1, 1, 2, 2]"
183,Prior Assessment Test,"[1, 0, 0, 1, 0]"
183,AT12,{4: 0}
183,AT18,"{1: 1, 4: 1}"
183,AT20,"{2: 1, 3: 2}"
183,7,{}
183,10,{}
183,2,{}
183,10,{}
183,AT18,"{1: 2, 4: 2}"
183,Final Exam,"[2, 2, 2, 2, 2]"
184,Prior Assessment Test,"[0, 0, 0, 0, 0]"
184,7,{}
184,8,{}
184,AT13,"{1: 2, 3: 2}"
184,9,{}
184,AT17,{0: 0}
184,AT12,{4: 2}
184,9,{}
184,AT20,"{2: 2, 3: 2}"
184,Final Exam,"[0, 2, 2, 2, 2]"
185,Prior Assessment Test,"[0, 0, 0, 0, 0]"
185,AT20,"{2: 0, 3: 0}"
185,8,{}
185,5,{}
185,AT15,{0: 2}
185,3,{}
185,3,{}
185,AT13,"{1: 2, 3: 2}"
185,AT20,"{2: 2, 3: 2}"
185,Final Exam,"[2, 2, 2, 2, 2]"
186,Prior Assessment Test,"[1, 1, 0, 0, 0]"
186,5,{}
186,10,{}
186,AT20,"{2: 1, 3: 2}"
186,2,{}
186,7,{}
186,2,{}
186,AT15,{0: 2}
186,AT18,"{1: 2, 4: 2}"
186,Final Exam,"[2, 2, 1, 2, 2]"
